time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2016-01-12-21,0.026207202442193142,0.0022258609533309937,0.10175444185733795,0.03449246287345886,0.1111111111111111
2016-01-13-00,0.004470471301451253,0.0036777928471565247,0.01446576789021492,0.006131595000624657,0.0
2016-01-13-03,0.006698158272522489,0.0048317015171051025,0.031124800443649292,0.005681067705154419,0.0
2016-01-13-06,0.006195455629451838,0.003910357132554054,0.018118612468242645,0.007988153025507927,0.0
2016-01-13-09,0.0032641482876203374,0.0030902561265975237,0.010132219642400742,0.004007142968475819,0.0
2016-01-13-12,0.0035779358282284675,0.0019103754311800003,0.008450588211417198,0.006604008376598358,0.0
2016-01-13-15,0.004428978160169316,0.004175351932644844,0.01454818993806839,0.006454996764659882,0.0
2016-01-13-18,0.004296302234783324,0.0037171412259340286,0.00843801535665989,0.007851049304008484,0.0
2016-01-13-21,0.011978337066821424,0.011365463957190514,0.025789322331547737,0.014316359534859657,0.0
2016-01-14-00,0.0026790736573489115,0.0018070436781272292,0.011191515251994133,0.00284872786141932,0.0
2016-01-14-03,0.002384139431599311,0.0024816254153847694,0.006276881322264671,0.003434484824538231,0.0
2016-01-14-06,0.013861916107144214,0.011289423331618309,0.03232427313923836,0.019520917907357216,0.0
2016-01-14-09,0.01510755219053709,0.011467522010207176,0.03271564468741417,0.01958213560283184,0.0
2016-01-14-12,0.011325035789255101,0.006523261312395334,0.033028699457645416,0.01599574275314808,0.0
2016-01-14-15,0.010239672442549362,0.004865784663707018,0.04075057432055473,0.008014586754143238,0.0
2016-01-14-18,0.007211422612398594,0.0035607239697128534,0.03349901735782623,0.008358897641301155,0.0
2016-01-14-21,0.0039163363248238825,0.0048389192670583725,0.00982009805738926,0.005884328857064247,0.0
2016-01-15-00,0.008681938567024776,0.009289025329053402,0.02191496640443802,0.014761476777493954,0.0
2016-01-15-03,0.006857809250904862,0.0037062119226902723,0.023181099444627762,0.011240611784160137,0.0
2016-01-15-06,0.0049684856298506585,0.005600695963948965,0.010342058725655079,0.0059713623486459255,0.0
2016-01-15-09,0.005764914542583133,0.0058615803718566895,0.012937303632497787,0.006504891440272331,0.0
2016-01-15-12,0.0062644715267740105,0.006108336616307497,0.015439257957041264,0.006669225636869669,0.0
2016-01-15-15,0.006737051616266496,0.005358446389436722,0.017180655151605606,0.008877914398908615,0.0
2016-01-15-18,0.009384803760819937,0.009775965474545956,0.021105505526065826,0.01422629039734602,0.0
2016-01-15-21,0.004749700636111264,0.002810085890814662,0.017264677211642265,0.004530704114586115,0.0
2016-01-16-00,0.001119276244872602,0.0007245107553899288,0.0037856516428291798,0.0019297003746032715,0.0
2016-01-16-03,0.0007559276118766643,0.0007245107553899288,0.0020721927285194397,0.0013128737919032574,0.0
2016-01-16-06,0.007259858824386754,0.006135651841759682,0.020413758233189583,0.011914508417248726,0.0
2016-01-16-09,0.005604340998416179,0.0019907020032405853,0.01704460009932518,0.010141171514987946,0.0
2016-01-16-12,0.005111338242811152,0.0006635673344135284,0.01759454607963562,0.012750271707773209,0.0
2016-01-16-15,0.0028819347384153055,0.0006631016731262207,0.00977260060608387,0.006934162229299545,0.0
2016-01-16-18,0.001000164756808714,0.00024237670004367828,0.002789776772260666,0.002210959792137146,0.0
2016-01-16-21,0.010525307714682214,0.007801321800798178,0.022916221991181374,0.016353657469153404,0.0
2016-01-17-00,0.0010224948574068954,0.0010543153621256351,0.0026816269382834435,0.0015576370060443878,0.0
2016-01-17-03,0.0009144443740046841,0.0012339442037045956,0.0019146245904266834,0.0014898250810801983,0.0
2016-01-17-06,0.0008964801562577129,0.0007649068720638752,0.0024593318812549114,0.0014566467143595219,0.0
2016-01-17-09,0.0010421078122253454,0.0009993091225624084,0.002903514541685581,0.0012106029316782951,0.0
2016-01-17-12,0.0013468398704768137,0.0011951779015362263,0.0036207493394613266,0.0021872692741453648,0.0
2016-01-17-15,0.0015970454942408356,0.0019073486328125,0.0026670750230550766,0.002191402018070221,0.0
2016-01-17-18,0.001317077256441742,0.0012106029316782951,0.00286102294921875,0.0021872692741453648,0.0
2016-01-17-21,0.00105795816960516,0.000265252310782671,0.002907821908593178,0.0021150335669517517,0.0
2016-01-18-00,0.001220462843478541,0.0005388283170759678,0.0035972334444522858,0.0021012965589761734,0.0
2016-01-18-03,0.00415988345323459,0.0021872827783226967,0.016835123300552368,0.0029537612572312355,0.0
2016-01-18-06,0.0005831039662323691,0.0005076290108263493,0.0014701508916914463,0.0011330703273415565,0.0
2016-01-18-09,0.0004266154122239477,0.00024240580387413502,0.0011332740541547537,0.0007247726898640394,0.0
2016-01-18-12,0.00020728304242642191,0.0,0.0007184571586549282,0.0003592285793274641,0.0
2016-01-18-15,0.0003544762546810606,0.00017939601093530655,0.00095367431640625,0.0006634800229221582,0.0
2016-01-18-18,0.00059472374653545,0.0005388283170759678,0.0019073486328125,0.0009292853064835072,0.0
2016-01-18-21,0.0010172068713606502,0.0010543153621256351,0.0023769098334014416,0.0015720725059509277,0.0
2016-01-19-00,0.009898042602292953,0.002764207310974598,0.03809020295739174,0.017526600509881973,0.0
2016-01-19-03,0.01645577062012962,0.003122585592791438,0.053206320852041245,0.03803880140185356,0.0
2016-01-19-06,0.023999089362082615,0.015862159430980682,0.06140196695923805,0.04475085437297821,0.0
2016-01-19-09,0.05023425896862484,0.030634310096502304,0.12243478000164032,0.0912298858165741,0.2222222222222222
2016-01-19-12,0.05215925137148766,0.026791943237185478,0.1413632482290268,0.0888180285692215,0.2222222222222222
2016-01-19-15,0.032985367529033985,0.032738324254751205,0.07757032662630081,0.04347647354006767,0.0
2016-01-19-18,0.015408038963410635,0.013821909204125404,0.03890242800116539,0.019074568524956703,0.0
2016-01-19-21,0.0008629900381907075,0.0004927860572934151,0.002366898115724325,0.0013309763744473457,0.0
2016-01-20-00,0.00024234641600834697,0.0,0.00095367431640625,0.0003592285793274641,0.0
2016-01-20-03,0.00034563125394582747,0.0,0.0012335949577391148,0.000851374352350831,0.0
2016-01-20-06,0.0069788047785023675,0.0019073486328125,0.019719824194908142,0.01782318577170372,0.0
2016-01-20-09,0.002125306542551014,0.0020867446437478065,0.004942179657518864,0.0031193485483527184,0.0
2016-01-20-12,0.001830224169066913,0.002504209987819195,0.00434869434684515,0.0026257475838065147,0.0
2016-01-20-15,0.0036745740507378682,0.0012079253792762756,0.017644837498664856,0.006453134119510651,0.0
2016-01-20-18,0.00034123150099524843,0.0,0.0016274279914796352,0.0003592285793274641,0.0
2016-01-20-21,0.00595599090482329,0.006071757525205612,0.015114899724721909,0.008327653631567955,0.0
2016-01-21-00,0.0009171106140771815,0.0006628106348216534,0.00286102294921875,0.001312466338276863,0.0
2016-01-21-03,0.0011441232637662004,0.0012106029316782951,0.0031516538001596928,0.0013128737919032574,0.0
2016-01-21-06,0.00025327935232471614,0.00024159089662134647,0.0011332740541547537,0.0003592285793274641,0.0
2016-01-21-09,0.0002678493312914304,0.00024240580387413502,0.0010329822544008493,0.0003592285793274641,0.0
2016-01-21-12,0.00022256600950884854,0.0,0.0009663635864853859,0.0003592285793274641,0.0
2016-01-21-15,0.0002878871786838347,0.00024240580387413502,0.0009663635864853859,0.0005381880328059196,0.0
2016-01-21-18,0.00042721466044524654,0.00024159089662134647,0.0014918623492121696,0.0007184571586549282,0.0
2016-01-21-21,0.00024234641600834697,0.0,0.00095367431640625,0.0003592285793274641,0.0
2016-01-22-00,0.005119423570199389,0.0025280751287937164,0.020207371562719345,0.005517154932022095,0.0
2016-01-22-03,0.0036200772285393383,0.0027061905711889267,0.008861301466822624,0.006752321496605873,0.0
2016-01-22-06,0.0009393443511919665,0.0007113558240234852,0.002912478521466255,0.001312466338276863,0.0
2016-01-22-09,0.0014114510425846903,0.0012106029316782951,0.004898873157799244,0.0019073486328125,0.0
2016-01-22-12,0.0009207698708963027,0.000663509126752615,0.0026816269382834435,0.001702748704701662,0.0
2016-01-22-15,0.0008131508113980043,0.00048318179324269295,0.0026816269382834435,0.001882319338619709,0.0
2016-01-22-18,0.0014285002799003777,0.0007112976163625717,0.0037354184314608574,0.002656423021107912,0.0
2016-01-22-21,0.0008117081044810229,0.000663509126752615,0.0019073486328125,0.001207983586937189,0.0
2016-01-23-00,0.009002612316064426,0.0008726492524147034,0.04999246448278427,0.001627020537853241,0.0
2016-01-23-03,0.000248882403001284,0.00014531542547047138,0.0011505908332765102,0.00024231849238276482,0.0
2016-01-23-06,0.0021119695279142826,0.00121991615742445,0.005584792234003544,0.003845314495265484,0.0
2016-01-23-09,0.0014330221203877932,0.000817934051156044,0.004129251465201378,0.0023994361981749535,0.0
2016-01-23-12,0.001146093963830064,0.0007987837307155132,0.003455905243754387,0.0021892483346164227,0.0
2016-01-23-15,0.0021466597123976786,0.0006635673344135284,0.011286931112408638,0.0027816276997327805,0.0
2016-01-23-18,0.0017892981451510896,0.0006717164069414139,0.004825065843760967,0.004359870217740536,0.0
2016-01-23-21,0.0016393921905284187,0.00029068905860185623,0.00518385786563158,0.003835768438875675,0.0
2016-01-24-00,0.00022314018480862024,0.0,0.00095367431640625,0.00017959973774850368,0.0
2016-01-24-03,0.0002039370654415571,0.0,0.00095367431640625,0.0,0.0
2016-01-24-06,0.00015327176192918662,0.0,0.0007597554940730333,0.0,0.0
2016-01-24-09,0.0001698842806038044,0.0,0.00106077641248703,0.00014094985090196133,0.0
2016-01-24-12,0.00018678171066597237,0.0,0.0007597554940730333,0.0002906599547713995,0.0
2016-01-24-15,0.0002900370450393273,0.0,0.0017439306247979403,0.0,0.0
2016-01-24-18,0.0002933057064536604,0.0001944717951118946,0.0007742783054709435,0.0006717455107718706,0.0
2016-01-24-21,0.004088961298681989,0.0004922039806842804,0.02539297565817833,0.004036352038383484,0.0
2016-01-25-00,0.00045225508833134857,0.0,0.0017279526218771935,0.0007740745786577463,0.0
2016-01-25-03,0.0004250917673150156,0.0004359753802418709,0.0013406970538198948,0.0006330956239253283,0.0
2016-01-25-06,0.0001834907689253866,0.0,0.0009035138646140695,0.00024607288651168346,0.0
2016-01-25-09,0.0001916577737509995,0.0,0.0009391515050083399,0.0,0.0
2016-01-25-12,0.0008291474156991685,0.00095367431640625,0.0028060749173164368,0.001162639819085598,0.0
2016-01-25-15,0.0011598542570728705,0.0008719507604837418,0.004636356607079506,0.00095367431640625,0.0
2016-01-25-18,0.0011597891023123561,0.0003859167918562889,0.003455905243754387,0.0025791232474148273,0.0
2016-01-25-21,0.0001440747404919228,0.0,0.0013474782463163137,0.0,0.0
2016-01-26-00,0.005769445667711106,0.0035101547837257385,0.017278362065553665,0.010847114026546478,0.0
2016-01-26-03,0.02767582976301324,0.0375126451253891,0.05952538549900055,0.04690130800008774,0.0
2016-01-26-06,0.00033875428891175496,0.0004830217221751809,0.0007742783054709435,0.0005803594831377268,0.0
2016-01-26-09,0.00016116094720912703,0.0,0.0004830217221751809,0.000476837158203125,0.0
2016-01-26-12,5.3674530168968875e-05,0.0,0.0004830217221751809,0.0,0.0
2016-01-26-15,0.0006343412387737063,0.0001939479261636734,0.0029749353416264057,0.0007690978236496449,0.0
2016-01-26-18,0.0004183759619260901,0.0,0.001979060471057892,0.0005803885869681835,0.0
2016-01-26-21,0.0008251733486520585,9.569339454174042e-05,0.0026816269382834435,0.0019379658624529839,0.0
2016-01-27-00,0.00773344656582039,0.00626174733042717,0.01862877979874611,0.01576310023665428,0.0
2016-01-27-03,0.0044576878432734494,0.0,0.015404541045427322,0.01222686842083931,0.0
2016-01-27-06,0.03803029983494836,0.0014863908290863037,0.15515834093093872,0.057324767112731934,0.2222222222222222
2016-01-27-09,0.003616148712391321,0.0,0.023627188056707382,0.0025229528546333313,0.0
2016-01-27-12,0.0005452081238741653,0.000581319909542799,0.0021300511434674263,0.0007740454748272896,0.0
2016-01-27-15,0.001127892265093659,0.0007742783054709435,0.0034852419048547745,0.0020345905795693398,0.0
2016-01-27-18,0.0041803961273918465,0.004953006282448769,0.009210314601659775,0.00718352384865284,0.0
2016-01-27-21,0.001428544252605618,0.0007740454748272896,0.006537651643157005,0.0012356322258710861,0.0
2016-01-28-00,0.0003793884146805383,0.0,0.001598265953361988,0.0007740745786577463,0.0
2016-01-28-03,0.0037009311869782816,0.0007739290595054626,0.026547815650701523,0.0017471611499786377,0.0
2016-01-28-06,0.0007150120147802348,0.0,0.003928551450371742,0.0008513452485203743,0.0
2016-01-28-09,0.00019970964076805925,0.0,0.0008639763109385967,0.000476837158203125,0.0
2016-01-28-12,0.00036427735526610655,0.0,0.002532382495701313,0.00010029179975390434,0.0
2016-01-28-15,0.0009789701086372695,0.0,0.004854518920183182,0.0010540243238210678,0.0
2016-01-28-18,0.005659953029328613,0.0,0.03999192267656326,0.004587695002555847,0.0
2016-01-28-21,0.005293302629353853,0.004417262971401215,0.012556323781609535,0.008991220965981483,0.0
2016-01-29-00,0.024166805858298005,0.004675446543842554,0.15168657898902893,0.01908486895263195,0.1111111111111111
2016-01-29-03,0.021676361446559468,0.0037588179111480713,0.159531831741333,0.004149973392486572,0.1111111111111111
2016-01-29-06,0.023522498500698756,0.0,0.07784739136695862,0.04955753684043884,0.0
2016-01-29-09,0.007681431562018571,0.002496875822544098,0.03192201256752014,0.010948628187179565,0.0
2016-01-29-12,0.008036889374348643,0.0023115426301956177,0.03479328006505966,0.008103437721729279,0.0
2016-01-29-15,0.003870704446928255,0.0023458220530301332,0.009538891725242138,0.007795688230544329,0.0
2016-01-29-18,0.009463219346322698,0.00222055078484118,0.03146035224199295,0.0178202036768198,0.0
2016-01-29-21,0.001729628914919797,0.0,0.006281421519815922,0.003798631951212883,0.0
2016-01-30-00,0.0013023669046975206,0.001059786882251501,0.00352662755176425,0.0023903558030724525,0.0
2016-01-30-03,0.0010812180004517477,0.0012355740182101727,0.0019073486328125,0.0018070568330585957,0.0
2016-01-30-06,0.007725908599309577,0.0008611228549852967,0.04881864786148071,0.00557082099840045,0.0
2016-01-30-09,0.0029891779650782816,0.0009392388164997101,0.010855728760361671,0.005047302693128586,0.0
2016-01-30-12,0.002539853021797435,0.00035925768315792084,0.008087139576673508,0.006751157343387604,0.0
2016-01-30-15,0.0021968295964422263,0.00095367431640625,0.006705522537231445,0.00437488779425621,0.0
2016-01-30-18,0.0019580659131883723,0.0008533243089914322,0.004997244104743004,0.004488276317715645,0.0
2016-01-30-21,0.01651649868927534,0.004312423523515463,0.10522681474685669,0.0120591651648283,0.1111111111111111
2016-01-31-00,0.0027446959067138807,0.0,0.010776100680232048,0.0053800176829099655,0.0
2016-01-31-03,0.0024743052821413333,0.0,0.010428717359900475,0.004008878022432327,0.0
2016-01-31-06,0.0006463650182933486,0.0006656046025454998,0.00212155282497406,0.0007742783054709435,0.0
2016-01-31-09,0.0004535005899400707,0.00024150358512997627,0.0014477991499006748,0.0007742783054709435,0.0
2016-01-31-12,0.00045420620741142454,0.0,0.0015340337995439768,0.0012661912478506565,0.0
2016-01-31-15,0.0013330219817707931,0.0,0.0053908443078398705,0.002532382495701313,0.0
2016-01-31-18,0.002653297896951489,0.0,0.009276904165744781,0.007167225703597069,0.0
2016-01-31-21,0.001575814599667467,0.0008533243089914322,0.004285131581127644,0.0021489104256033897,0.0
2016-02-01-00,0.002250147784232811,0.0,0.007403083145618439,0.006271759048104286,0.0
2016-02-01-03,0.001774124518016901,0.0001207226887345314,0.0060105230659246445,0.00487850047647953,0.0
2016-02-01-06,0.0021813449078595653,0.0,0.010794727131724358,0.0030244700610637665,0.0
2016-02-01-09,0.0018068047284689128,0.0,0.007798895239830017,0.004080589860677719,0.0
2016-02-01-12,0.0031827759918251625,0.0,0.012916279956698418,0.008116010576486588,0.0
2016-02-01-15,0.0036178913386829357,0.0,0.015958677977323532,0.00805780291557312,0.0
2016-02-01-18,0.0035410360407571043,0.0,0.01511862501502037,0.006845220923423767,0.0
2016-02-01-21,0.0017841630340085738,0.0,0.00604905653744936,0.004645669832825661,0.0
2016-02-02-00,0.0017325190591235017,0.0,0.008472707122564316,0.0027120113372802734,0.0
2016-02-02-03,0.0016356041426484062,0.0,0.007512164302170277,0.002378947101533413,0.0
2016-02-02-06,0.0008880114960613949,0.0,0.0038492726162075996,0.0017026904970407486,0.0
2016-02-02-09,0.0009948404552216194,0.0,0.004623318091034889,0.002164277248084545,0.0
2016-02-02-12,0.0014995943658229526,0.00019441358745098114,0.007125083357095718,0.0021175947040319443,0.0
2016-02-02-15,0.00187168242107469,0.00019441358745098114,0.009640585631132126,0.002501765266060829,0.0
2016-02-02-18,0.0016809373208917014,0.0,0.009770039469003677,0.002078944817185402,0.0
2016-02-02-21,0.0036372842798424784,0.0,0.012812670320272446,0.009584939107298851,0.0
2016-02-03-00,0.00031151779404429937,0.00017959973774850368,0.0011637748684734106,0.0003592285793274641,0.0
2016-02-03-03,0.0005290200663793247,0.0002297747414559126,0.0018257414922118187,0.0005665351636707783,0.0
2016-02-03-06,0.0005469979456072526,0.0,0.0024238252080976963,0.0006053014658391476,0.0
2016-02-03-09,0.0003166320853537579,0.0,0.001223088474944234,0.0005154870450496674,0.0
2016-02-03-12,0.0002267514666147257,0.0,0.0008360657375305891,0.00044902844820171595,0.0
2016-02-03-15,0.00011518137421041556,0.0,0.0003592285793274641,0.0003587920218706131,0.0
2016-02-03-18,0.00019197673659901828,0.0,0.0007184571586549282,0.0005381880328059196,0.0
2016-02-03-21,0.0011092065292741722,0.0,0.00534718856215477,0.001743086613714695,0.0
2016-02-04-00,7.611281203784195e-05,0.0,0.00048318179324269295,0.0,0.0
2016-02-04-03,7.298673885567885e-05,0.0,0.00024239852791652083,0.00017961428966373205,0.0
2016-02-04-06,0.00011740011089956093,0.0,0.0006489717634394765,0.00017961428966373205,0.0
2016-02-04-09,3.838601182181286e-05,0.0,0.00017961428966373205,0.0,0.0
2016-02-04-12,3.838601182181286e-05,0.0,0.00017961428966373205,0.0,0.0
2016-02-04-15,6.145630183734817e-05,0.0,0.00017961428966373205,0.00012119926395826042,0.0
2016-02-04-18,1.9204675283394924e-05,0.0,0.00017961428966373205,0.0,0.0
2016-02-04-21,0.00012133940208572893,9.571522241458297e-05,0.0003592285793274641,0.00017961428966373205,0.0
2016-02-05-00,0.009978740455105073,0.006977468729019165,0.03070291131734848,0.010186806321144104,0.0
2016-02-05-03,0.003988234721528844,0.003796387230977416,0.010901214554905891,0.004623401910066605,0.0
2016-02-05-06,0.000245398823569921,0.00017939601093530655,0.0011020747479051352,0.00024240580387413502,0.0
2016-02-05-09,0.00021441325810054728,0.00017939601093530655,0.0007247726898640394,0.00024239125195890665,0.0
2016-02-05-12,0.0007416678904388793,0.00024237670004367828,0.003917026333510876,0.00029080547392368317,0.0
2016-02-05-15,0.003029990168138913,0.00024237670004367828,0.01093745231628418,0.00746571458876133,0.0
2016-02-05-18,0.012781819677282579,0.0016512349247932434,0.03804173320531845,0.0281650573015213,0.0
2016-02-05-21,2.3070290015535307e-05,0.0,0.00012119926395826042,0.0,0.0
2016-02-06-00,0.008895078095782086,0.0008735805749893188,0.03040255978703499,0.017933081835508347,0.0
2016-02-06-03,0.005048449621283364,0.0008721835911273956,0.016928184777498245,0.011134892702102661,0.0
2016-02-06-06,0.033645459739273,0.031452130526304245,0.06628918647766113,0.053228314965963364,0.0
2016-02-06-09,0.02208753356721231,0.01955113187432289,0.04560301825404167,0.03806489333510399,0.0
2016-02-06-12,0.011434988579571382,0.007146571297198534,0.029464785009622574,0.016927320510149002,0.0
2016-02-06-15,0.01790955835915859,0.017751848325133324,0.04807385057210922,0.022130927070975304,0.0
2016-02-06-18,0.009943493870061666,0.009514391422271729,0.02458132803440094,0.015645287930965424,0.0
