mean,median,max,time
143.16,151.33,222.09,2015-12-31 10:00:00
85.39,87.43,170.21,2015-12-31 11:00:00
151.54,169.72,248.77,2015-12-31 12:00:00
155.44,162.68,249.07,2015-12-31 13:00:00
132.82,135.06,249.07,2015-12-31 14:00:00
129.19,130.42,249.07,2015-12-31 15:00:00
66.74,68.1,144.63,2015-12-31 16:00:00
26.25,29.69,73.84,2015-12-31 17:00:00
16.17,17.09,196.23,2016-01-01 02:00:00
57.16,52.64,162.67,2016-01-01 04:00:00
140.58,146.66,239.45,2016-01-01 05:00:00
92.66,83.4,237.72,2016-01-01 06:00:00
33.48,30.55,190.69,2016-01-01 07:00:00
144.56,161.0,239.45,2016-01-01 08:00:00
138.19,150.52,239.45,2016-01-01 09:00:00
54.15,37.41,213.44,2016-01-01 10:00:00
46.65,42.19,216.43,2016-01-01 11:00:00
34.87,34.38,200.6,2016-01-01 12:00:00
25.94,23.62,86.25,2016-01-01 13:00:00
31.38,26.24,184.96,2016-01-01 14:00:00
17.49,17.0,45.06,2016-01-01 15:00:00
19.14,15.37,249.07,2016-01-01 17:00:00
18.7,18.37,44.4,2016-01-02 08:00:00
52.69,43.44,198.58,2016-01-02 09:00:00
91.34,83.2,216.66,2016-01-02 10:00:00
41.9,41.93,89.34,2016-01-02 11:00:00
32.86,31.7,70.17,2016-01-02 12:00:00
19.55,18.88,42.91,2016-01-02 13:00:00
16.46,15.45,67.02,2016-01-02 14:00:00
21.16,21.44,70.79,2016-01-02 15:00:00
23.78,22.9,60.25,2016-01-02 16:00:00
17.9,17.16,44.42,2016-01-02 17:00:00
28.04,29.46,56.11,2016-01-03 12:00:00
16.73,17.53,34.46,2016-01-05 09:00:00
17.88,17.51,171.29,2016-01-05 10:00:00
41.8,26.17,207.72,2016-01-06 07:00:00
96.23,92.92,239.45,2016-01-06 08:00:00
134.03,134.09,243.46,2016-01-06 09:00:00
119.63,111.93,244.97,2016-01-06 10:00:00
82.19,76.01,198.01,2016-01-06 11:00:00
46.9,35.22,199.64,2016-01-06 12:00:00
32.71,30.7,86.44,2016-01-06 13:00:00
31.39,25.09,96.93,2016-01-06 14:00:00
41.49,44.01,100.39,2016-01-06 15:00:00
18.78,15.48,58.65,2016-01-06 16:00:00
21.3,15.94,247.02,2016-01-07 02:00:00
33.48,20.41,235.56,2016-01-07 07:00:00
31.94,20.16,226.09,2016-01-07 08:00:00
26.69,27.42,144.46,2016-01-07 09:00:00
127.69,134.75,249.07,2016-01-07 10:00:00
52.0,39.71,248.5,2016-01-07 11:00:00
45.2,37.35,191.81,2016-01-07 12:00:00
51.96,44.77,193.18,2016-01-07 13:00:00
36.15,31.3,99.06,2016-01-07 14:00:00
30.35,29.73,91.71,2016-01-07 15:00:00
19.06,18.42,75.1,2016-01-07 16:00:00
20.56,20.82,130.41,2016-01-07 17:00:00
26.55,16.9,189.23,2016-01-08 08:00:00
38.16,28.34,239.45,2016-01-08 09:00:00
46.45,28.41,187.2,2016-01-08 11:00:00
54.16,45.43,200.2,2016-01-08 12:00:00
44.02,33.66,180.65,2016-01-08 13:00:00
36.93,33.56,111.23,2016-01-08 14:00:00
27.71,18.1,198.32,2016-01-09 09:00:00
40.4,37.15,190.21,2016-01-09 10:00:00
50.1,43.74,187.21,2016-01-09 11:00:00
35.35,27.04,120.41,2016-01-09 12:00:00
27.53,17.0,134.78,2016-01-09 13:00:00
28.07,16.57,129.62,2016-01-09 14:00:00
25.41,15.84,141.1,2016-01-09 17:00:00
33.62,31.89,170.09,2016-01-10 08:00:00
57.9,55.47,144.66,2016-01-10 09:00:00
80.1,77.99,214.08,2016-01-10 10:00:00
39.3,35.22,159.72,2016-01-10 11:00:00
54.49,45.44,219.85,2016-01-10 12:00:00
45.16,43.79,133.1,2016-01-10 13:00:00
27.43,18.56,147.83,2016-01-10 17:00:00
27.75,25.16,106.42,2016-01-11 08:00:00
26.24,22.18,76.7,2016-01-11 15:00:00
23.44,20.45,79.15,2016-01-11 16:00:00
27.47,25.47,60.23,2016-01-11 17:00:00
27.95,25.95,248.05,2016-01-12 02:00:00
22.52,15.47,216.73,2016-01-12 06:00:00
39.87,30.28,221.81,2016-01-12 07:00:00
31.19,28.34,170.44,2016-01-12 08:00:00
16.79,16.57,51.23,2016-01-12 09:00:00
22.54,19.54,68.14,2016-01-12 10:00:00
31.27,30.73,87.95,2016-01-12 11:00:00
46.49,43.47,173.35,2016-01-12 12:00:00
32.5,31.37,78.3,2016-01-12 13:00:00
26.28,20.67,116.27,2016-01-12 17:00:00
22.19,21.31,45.77,2016-01-13 02:00:00
30.47,29.42,88.88,2016-01-13 08:00:00
29.65,29.65,69.02,2016-01-13 09:00:00
15.0,15.07,40.14,2016-01-13 10:00:00
48.96,45.82,166.53,2016-01-13 13:00:00
36.21,37.05,85.28,2016-01-13 14:00:00
22.87,19.21,103.63,2016-01-13 15:00:00
21.33,20.89,84.92,2016-01-13 17:00:00
29.21,18.95,113.27,2016-01-14 08:00:00
46.05,46.57,92.81,2016-01-14 09:00:00
38.41,38.09,80.52,2016-01-14 13:00:00
38.21,37.89,80.41,2016-01-14 14:00:00
28.75,29.03,61.47,2016-01-14 15:00:00
32.02,20.21,163.04,2016-01-14 16:00:00
52.55,54.48,127.35,2016-01-14 17:00:00
19.35,18.07,246.45,2016-01-15 02:00:00
32.9,30.18,221.21,2016-01-15 12:00:00
40.89,26.32,228.69,2016-01-15 13:00:00
29.01,21.96,117.4,2016-01-15 14:00:00
20.86,21.79,55.91,2016-01-15 17:00:00
16.22,16.41,37.94,2016-01-16 02:00:00
40.01,32.11,210.85,2016-01-16 11:00:00
21.16,19.47,93.01,2016-01-16 17:00:00
19.68,18.57,219.19,2016-01-17 02:00:00
34.69,24.83,212.7,2016-01-17 08:00:00
22.52,16.59,104.45,2016-01-17 09:00:00
35.8,16.8,190.97,2016-01-17 13:00:00
33.51,21.06,183.69,2016-01-17 14:00:00
37.32,25.64,206.44,2016-01-17 17:00:00
16.84,17.33,247.36,2016-01-18 02:00:00
31.66,25.53,103.28,2016-01-18 13:00:00
39.35,29.7,167.35,2016-01-18 17:00:00
17.1,21.59,88.65,2016-01-19 02:00:00
29.21,20.11,124.56,2016-01-19 04:00:00
66.55,78.04,167.48,2016-01-19 05:00:00
138.38,163.86,241.32,2016-01-19 08:00:00
20.59,23.26,64.22,2016-01-19 10:00:00
69.96,58.5,234.62,2016-01-19 11:00:00
24.01,23.82,60.03,2016-01-19 12:00:00
16.34,15.13,44.84,2016-01-19 13:00:00
19.17,17.56,46.27,2016-01-19 17:00:00
158.99,180.67,247.36,2016-01-20 10:00:00
99.63,109.27,237.44,2016-01-20 11:00:00
49.66,21.57,248.39,2016-01-20 13:00:00
112.43,91.97,249.07,2016-01-20 14:00:00
183.63,216.6,249.07,2016-01-20 15:00:00
126.8,139.37,249.07,2016-01-20 16:00:00
23.0,22.99,50.48,2016-01-21 03:00:00
25.57,24.89,240.64,2016-01-21 04:00:00
133.27,135.32,249.07,2016-01-21 10:00:00
72.73,83.03,148.34,2016-01-21 11:00:00
43.07,28.99,220.94,2016-01-21 12:00:00
41.6,34.72,215.57,2016-01-21 13:00:00
50.6,50.8,110.63,2016-01-21 14:00:00
68.21,68.51,153.59,2016-01-21 15:00:00
59.85,65.15,139.37,2016-01-21 16:00:00
73.57,76.97,185.61,2016-01-21 17:00:00
17.62,18.23,32.61,2016-01-22 03:00:00
23.43,17.81,223.63,2016-01-22 04:00:00
20.99,20.33,96.8,2016-01-22 05:00:00
31.23,28.82,197.56,2016-01-22 06:00:00
31.31,27.82,198.8,2016-01-22 07:00:00
150.12,147.71,249.07,2016-01-22 09:00:00
103.26,97.3,249.07,2016-01-22 10:00:00
62.05,61.89,151.98,2016-01-22 11:00:00
92.46,89.43,233.72,2016-01-22 12:00:00
62.73,61.15,170.73,2016-01-22 13:00:00
31.6,28.27,85.66,2016-01-22 14:00:00
36.06,33.58,94.88,2016-01-22 15:00:00
24.57,22.93,95.23,2016-01-22 16:00:00
36.72,37.5,129.13,2016-01-22 17:00:00
20.93,21.17,150.49,2016-01-23 04:00:00
29.93,22.39,231.38,2016-01-23 05:00:00
120.63,133.96,233.42,2016-01-23 13:00:00
46.13,43.75,99.51,2016-01-23 16:00:00
45.0,53.42,103.72,2016-01-23 17:00:00
18.81,17.48,93.14,2016-01-24 03:00:00
19.36,19.59,36.49,2016-01-24 04:00:00
20.66,20.62,38.66,2016-01-24 05:00:00
21.22,21.45,89.6,2016-01-24 06:00:00
22.68,23.69,36.39,2016-01-24 07:00:00
101.4,107.96,230.35,2016-01-24 13:00:00
84.82,95.72,176.17,2016-01-24 14:00:00
83.59,75.28,221.61,2016-01-24 15:00:00
45.71,24.92,229.03,2016-01-24 16:00:00
31.69,29.52,213.32,2016-01-24 17:00:00
19.28,16.85,216.84,2016-01-25 02:00:00
15.87,15.12,57.3,2016-01-25 08:00:00
21.32,18.98,202.38,2016-01-25 09:00:00
20.88,20.63,74.63,2016-01-25 10:00:00
23.44,16.09,227.2,2016-01-26 10:00:00
19.34,17.0,135.67,2016-01-26 11:00:00
25.79,21.03,114.04,2016-01-26 12:00:00
18.57,20.93,28.83,2016-01-26 16:00:00
16.1,17.04,47.31,2016-01-26 17:00:00
15.89,16.77,34.67,2016-01-27 08:00:00
21.66,18.3,163.71,2016-01-27 12:00:00
23.68,19.66,134.21,2016-01-27 13:00:00
29.59,21.44,248.96,2016-01-27 14:00:00
18.8,16.64,81.82,2016-01-27 15:00:00
18.58,18.48,82.5,2016-01-27 16:00:00
95.27,68.78,249.07,2016-01-28 08:00:00
89.61,67.68,244.51,2016-01-28 09:00:00
90.42,92.86,226.64,2016-01-28 10:00:00
65.35,75.73,159.8,2016-01-28 11:00:00
67.29,69.37,135.49,2016-01-28 12:00:00
56.63,62.68,98.68,2016-01-28 13:00:00
33.48,28.32,218.81,2016-01-28 14:00:00
19.65,18.15,248.37,2016-01-28 15:00:00
19.88,18.71,70.36,2016-01-28 17:00:00
22.14,18.97,154.29,2016-01-29 09:00:00
15.94,16.46,49.74,2016-01-29 12:00:00
16.63,17.37,55.33,2016-01-29 13:00:00
19.97,20.81,43.9,2016-01-29 14:00:00
18.72,20.13,218.64,2016-01-29 15:00:00
17.37,18.82,33.68,2016-01-29 16:00:00
20.34,15.28,63.03,2016-01-29 17:00:00
18.19,18.09,44.23,2016-01-30 11:00:00
18.14,18.41,36.98,2016-01-30 12:00:00
34.63,25.81,199.33,2016-01-31 07:00:00
71.16,64.17,219.47,2016-01-31 08:00:00
66.41,60.49,247.13,2016-01-31 09:00:00
44.98,32.93,229.28,2016-01-31 10:00:00
50.44,29.41,236.87,2016-01-31 11:00:00
102.0,96.06,236.13,2016-01-31 12:00:00
73.04,59.69,203.67,2016-01-31 13:00:00
53.86,49.86,117.31,2016-01-31 14:00:00
82.5,75.72,221.2,2016-01-31 15:00:00
106.81,95.38,232.73,2016-01-31 16:00:00
25.11,26.04,108.2,2016-02-01 03:00:00
28.04,28.68,114.03,2016-02-01 04:00:00
32.27,22.79,228.76,2016-02-01 05:00:00
69.41,62.2,205.47,2016-02-01 06:00:00
65.43,58.95,205.68,2016-02-01 07:00:00
73.17,66.32,236.44,2016-02-01 08:00:00
50.69,32.67,215.33,2016-02-01 09:00:00
22.81,20.51,182.31,2016-02-01 10:00:00
18.91,15.75,87.09,2016-02-01 11:00:00
20.89,18.36,59.51,2016-02-01 12:00:00
20.5,15.73,67.67,2016-02-01 13:00:00
19.91,16.0,65.44,2016-02-01 14:00:00
19.76,17.24,47.48,2016-02-01 15:00:00
52.95,45.73,143.74,2016-02-02 15:00:00
33.87,25.21,190.1,2016-02-02 16:00:00
48.22,52.02,202.69,2016-02-03 03:00:00
49.55,49.93,208.87,2016-02-03 04:00:00
49.14,48.62,194.66,2016-02-03 05:00:00
31.84,31.13,223.55,2016-02-03 06:00:00
56.44,42.55,248.96,2016-02-03 07:00:00
44.65,35.3,225.84,2016-02-03 08:00:00
46.35,41.69,229.91,2016-02-03 09:00:00
26.38,27.74,179.25,2016-02-03 10:00:00
16.38,19.92,30.87,2016-02-03 11:00:00
15.21,17.45,35.01,2016-02-03 12:00:00
28.67,22.19,230.47,2016-02-04 11:00:00
61.18,58.61,207.86,2016-02-04 12:00:00
35.59,32.74,125.93,2016-02-04 13:00:00
19.83,15.96,73.83,2016-02-04 14:00:00
19.94,19.59,47.63,2016-02-04 16:00:00
30.92,29.07,188.16,2016-02-05 05:00:00
67.96,60.93,206.77,2016-02-05 09:00:00
84.1,80.23,220.23,2016-02-05 10:00:00
47.83,48.56,106.68,2016-02-05 11:00:00
27.24,19.8,121.01,2016-02-05 12:00:00
28.67,22.57,155.39,2016-02-05 13:00:00
50.61,48.81,161.3,2016-02-05 14:00:00
25.32,17.93,119.33,2016-02-05 15:00:00
26.61,20.24,149.4,2016-02-05 16:00:00
48.67,47.64,173.68,2016-02-06 10:00:00
39.42,39.06,77.69,2016-02-06 11:00:00
26.66,25.97,61.3,2016-02-06 12:00:00
21.3,18.24,123.16,2016-02-07 03:00:00
73.49,74.06,225.06,2016-02-07 11:00:00
93.45,91.38,215.47,2016-02-07 12:00:00
63.08,60.96,201.56,2016-02-07 13:00:00
79.21,72.18,211.33,2016-02-07 14:00:00
69.14,56.75,210.98,2016-02-07 15:00:00
89.08,94.25,213.08,2016-02-07 16:00:00
19.87,22.59,139.97,2016-02-08 03:00:00
26.83,22.77,197.4,2016-02-08 05:00:00
73.8,47.96,249.07,2016-02-08 06:00:00
76.44,66.64,247.93,2016-02-08 07:00:00
49.59,48.86,162.56,2016-02-08 08:00:00
24.81,24.33,94.97,2016-02-08 09:00:00
27.69,19.13,194.86,2016-02-08 10:00:00
44.17,35.53,216.31,2016-02-08 11:00:00
19.49,17.18,65.81,2016-02-08 12:00:00
15.16,15.13,46.36,2016-02-08 13:00:00
17.22,18.09,42.07,2016-02-08 15:00:00
27.7,22.3,125.54,2016-02-08 16:00:00
75.18,35.57,249.07,2016-02-09 09:00:00
59.44,48.69,219.57,2016-02-09 10:00:00
115.01,93.25,249.07,2016-02-09 11:00:00
79.8,71.33,232.59,2016-02-09 12:00:00
65.74,59.61,205.75,2016-02-09 13:00:00
47.85,46.4,185.66,2016-02-09 14:00:00
25.19,20.54,83.86,2016-02-09 15:00:00
34.56,32.56,122.02,2016-02-09 16:00:00
33.86,20.74,201.11,2016-02-10 08:00:00
44.39,35.62,224.5,2016-02-10 09:00:00
31.93,29.22,169.54,2016-02-10 10:00:00
29.89,25.3,95.42,2016-02-10 11:00:00
25.67,17.93,130.79,2016-02-10 16:00:00
27.83,15.98,134.45,2016-02-11 05:00:00
31.7,36.09,172.34,2016-02-11 06:00:00
37.08,36.99,189.32,2016-02-11 07:00:00
48.61,49.4,181.8,2016-02-11 08:00:00
25.33,26.56,70.63,2016-02-11 09:00:00
77.03,76.98,159.37,2016-02-11 10:00:00
30.59,28.8,86.0,2016-02-11 11:00:00
60.36,36.09,231.72,2016-02-11 12:00:00
84.28,85.73,207.06,2016-02-11 13:00:00
59.82,61.0,113.41,2016-02-11 14:00:00
73.71,75.04,142.62,2016-02-11 15:00:00
65.69,66.69,145.02,2016-02-11 16:00:00
16.75,15.06,60.84,2016-02-12 08:00:00
47.64,32.26,244.4,2016-02-12 09:00:00
145.84,154.21,249.07,2016-02-12 10:00:00
55.9,44.47,223.8,2016-02-12 11:00:00
139.47,156.1,249.07,2016-02-12 12:00:00
117.41,121.79,249.07,2016-02-12 13:00:00
66.77,73.14,127.96,2016-02-12 14:00:00
31.91,30.43,85.07,2016-02-12 15:00:00
21.46,21.82,84.1,2016-02-12 16:00:00
22.87,21.98,70.96,2016-02-13 07:00:00
21.68,21.36,52.26,2016-02-13 08:00:00
24.67,21.91,114.35,2016-02-13 09:00:00
37.55,27.37,236.76,2016-02-13 10:00:00
77.33,77.0,228.06,2016-02-13 11:00:00
36.48,34.99,84.34,2016-02-13 12:00:00
23.59,22.81,77.36,2016-02-13 13:00:00
23.73,21.16,114.38,2016-02-13 16:00:00
43.1,30.34,230.78,2016-02-14 07:00:00
98.86,82.72,248.16,2016-02-14 08:00:00
87.63,78.55,237.96,2016-02-14 09:00:00
54.27,52.65,156.36,2016-02-14 10:00:00
39.31,35.7,177.73,2016-02-14 11:00:00
25.07,23.5,89.96,2016-02-14 12:00:00
32.2,27.43,129.64,2016-02-14 13:00:00
40.9,34.56,131.87,2016-02-14 14:00:00
66.82,44.68,219.64,2016-02-14 15:00:00
80.37,73.09,237.77,2016-02-14 16:00:00
29.63,22.29,177.11,2016-02-15 06:00:00
34.69,30.22,162.58,2016-02-15 07:00:00
26.87,23.61,126.04,2016-02-15 08:00:00
36.21,27.65,248.32,2016-02-15 09:00:00
61.54,42.98,226.59,2016-02-15 10:00:00
51.38,50.91,209.61,2016-02-15 11:00:00
49.4,48.37,122.27,2016-02-15 12:00:00
43.0,41.72,112.79,2016-02-15 13:00:00
33.96,30.7,85.1,2016-02-15 14:00:00
25.12,23.39,68.61,2016-02-15 15:00:00
27.64,24.4,129.19,2016-02-15 16:00:00
134.96,145.61,245.42,2016-02-16 08:00:00
190.53,209.07,249.07,2016-02-16 09:00:00
81.53,74.39,229.75,2016-02-16 10:00:00
22.7,24.34,59.36,2016-02-16 11:00:00
158.3,178.11,249.07,2016-02-16 12:00:00
153.19,155.7,249.07,2016-02-16 13:00:00
84.91,85.55,161.26,2016-02-16 14:00:00
38.67,40.94,122.09,2016-02-16 15:00:00
96.88,102.98,236.76,2016-02-16 16:00:00
24.41,16.4,241.59,2016-02-17 05:00:00
73.36,73.77,220.2,2016-02-17 08:00:00
53.41,54.59,94.47,2016-02-17 09:00:00
49.21,39.29,207.71,2016-02-17 10:00:00
92.05,78.0,249.07,2016-02-17 11:00:00
126.05,130.08,236.16,2016-02-17 12:00:00
88.46,80.83,245.28,2016-02-17 13:00:00
83.57,65.37,243.52,2016-02-17 14:00:00
45.4,40.59,124.7,2016-02-17 15:00:00
24.9,21.86,151.07,2016-02-17 16:00:00
23.04,17.08,200.62,2016-02-18 04:00:00
62.79,38.76,249.07,2016-02-18 05:00:00
90.5,70.91,239.97,2016-02-18 06:00:00
85.74,73.72,248.84,2016-02-18 07:00:00
99.49,71.75,249.07,2016-02-18 08:00:00
144.18,150.5,249.07,2016-02-18 09:00:00
58.45,59.48,199.62,2016-02-18 10:00:00
38.74,39.58,117.78,2016-02-18 11:00:00
39.11,32.84,182.07,2016-02-18 12:00:00
38.55,36.8,129.83,2016-02-18 13:00:00
30.34,25.04,93.73,2016-02-18 14:00:00
32.23,24.95,103.68,2016-02-18 15:00:00
35.62,32.86,108.54,2016-02-18 16:00:00
17.7,15.84,129.28,2016-02-19 04:00:00
19.7,17.23,177.73,2016-02-19 05:00:00
43.76,28.03,239.45,2016-02-19 06:00:00
99.1,92.02,239.15,2016-02-19 07:00:00
105.63,99.32,245.77,2016-02-19 10:00:00
138.89,142.73,247.25,2016-02-19 11:00:00
62.27,58.58,168.38,2016-02-19 12:00:00
49.82,51.71,102.81,2016-02-19 13:00:00
45.94,41.58,183.14,2016-02-19 14:00:00
94.11,80.74,226.3,2016-02-19 15:00:00
65.41,63.17,239.45,2016-02-19 16:00:00
28.1,22.96,224.8,2016-02-20 05:00:00
56.06,36.4,236.33,2016-02-20 06:00:00
24.25,25.67,54.96,2016-02-20 14:00:00
28.76,29.18,63.48,2016-02-20 15:00:00
25.93,17.08,87.43,2016-02-20 16:00:00
20.18,19.09,73.43,2016-02-21 04:00:00
16.4,17.17,83.94,2016-02-21 05:00:00
21.44,23.33,39.67,2016-02-21 15:00:00
22.52,20.71,76.99,2016-02-23 04:00:00
20.17,21.88,35.3,2016-02-23 06:00:00
17.09,16.82,36.62,2016-02-23 07:00:00
15.68,15.22,43.71,2016-02-23 08:00:00
18.61,18.19,110.91,2016-02-23 09:00:00
25.09,20.56,115.73,2016-02-23 13:00:00
29.31,26.42,89.02,2016-02-23 14:00:00
20.45,22.71,34.54,2016-02-24 06:00:00
33.14,31.23,105.11,2016-02-24 13:00:00
21.35,21.74,38.16,2016-02-24 14:00:00
18.3,18.97,38.09,2016-02-24 15:00:00
19.33,18.27,43.27,2016-02-25 07:00:00
20.95,21.67,82.23,2016-02-25 08:00:00
16.2,17.5,28.84,2016-02-25 13:00:00
17.78,17.32,45.47,2016-02-25 15:00:00
33.53,23.35,234.87,2016-02-26 12:00:00
22.15,20.04,57.84,2016-02-26 13:00:00
22.94,17.88,249.07,2016-02-26 14:00:00
26.87,19.84,153.01,2016-02-26 15:00:00
37.96,36.49,86.98,2016-02-27 08:00:00
31.88,30.18,70.47,2016-02-27 09:00:00
42.24,32.54,134.39,2016-02-27 10:00:00
30.03,24.59,99.31,2016-02-27 11:00:00
19.32,17.11,248.05,2016-02-27 15:00:00
39.38,23.99,189.16,2016-02-28 13:00:00
47.9,38.24,181.33,2016-02-28 14:00:00
24.95,25.97,61.71,2016-02-28 15:00:00
23.19,17.54,102.53,2016-02-29 13:00:00
26.85,21.1,97.29,2016-02-29 15:00:00
67.58,54.1,248.62,2016-03-01 11:00:00
33.76,26.86,146.18,2016-03-01 12:00:00
52.92,18.66,241.55,2016-03-02 11:00:00
34.56,25.13,115.36,2016-03-02 12:00:00
66.97,42.07,191.66,2016-03-02 15:00:00
31.05,24.81,187.18,2016-03-03 08:00:00
71.28,64.94,204.93,2016-03-03 09:00:00
39.27,39.59,93.43,2016-03-03 10:00:00
23.86,22.22,77.81,2016-03-03 14:00:00
30.12,29.59,89.56,2016-03-03 15:00:00
17.31,15.62,94.6,2016-03-04 04:00:00
35.49,24.71,209.39,2016-03-05 10:00:00
48.18,44.85,173.06,2016-03-05 11:00:00
63.25,61.17,195.25,2016-03-05 12:00:00
18.67,15.07,70.68,2016-03-05 13:00:00
21.71,18.67,138.34,2016-03-05 15:00:00
50.88,23.83,239.6,2016-03-07 07:00:00
52.43,37.23,235.86,2016-03-07 08:00:00
43.06,38.44,208.06,2016-03-07 09:00:00
84.09,66.67,246.94,2016-03-07 10:00:00
67.54,51.48,226.59,2016-03-07 11:00:00
63.62,63.22,211.91,2016-03-07 12:00:00
39.96,41.82,78.82,2016-03-07 13:00:00
54.39,44.8,243.66,2016-03-07 14:00:00
21.0,19.33,97.16,2016-03-08 08:00:00
51.53,49.4,196.07,2016-03-08 09:00:00
61.14,59.74,209.12,2016-03-08 10:00:00
59.32,56.36,206.47,2016-03-08 11:00:00
49.54,46.14,210.13,2016-03-08 12:00:00
67.62,60.72,204.54,2016-03-08 13:00:00
97.02,99.69,239.45,2016-03-08 14:00:00
65.52,60.35,234.46,2016-03-08 15:00:00
35.43,19.57,215.83,2016-03-09 08:00:00
31.9,17.98,199.18,2016-03-09 09:00:00
52.1,54.25,214.04,2016-03-09 10:00:00
47.81,44.06,170.14,2016-03-09 11:00:00
61.37,56.47,187.81,2016-03-09 12:00:00
63.04,56.46,214.45,2016-03-09 13:00:00
59.29,60.11,121.1,2016-03-09 14:00:00
22.25,19.82,101.76,2016-03-10 06:00:00
23.3,23.19,75.87,2016-03-10 07:00:00
32.78,30.66,153.92,2016-03-10 08:00:00
30.48,30.8,80.1,2016-03-10 09:00:00
33.22,29.43,91.91,2016-03-10 10:00:00
32.22,32.31,83.78,2016-03-10 11:00:00
30.76,31.13,67.82,2016-03-10 12:00:00
33.42,32.94,68.39,2016-03-10 13:00:00
36.51,36.15,80.37,2016-03-10 14:00:00
35.21,23.03,216.24,2016-03-11 05:00:00
45.83,43.55,157.54,2016-03-11 06:00:00
82.05,78.03,246.75,2016-03-11 07:00:00
71.49,60.98,245.31,2016-03-11 08:00:00
61.36,37.21,248.96,2016-03-11 09:00:00
138.46,161.37,249.07,2016-03-11 10:00:00
96.7,99.02,248.96,2016-03-11 11:00:00
61.42,67.87,136.46,2016-03-11 12:00:00
40.74,21.93,248.5,2016-03-11 13:00:00
28.05,21.42,120.04,2016-03-12 09:00:00
20.1,16.64,84.7,2016-03-12 11:00:00
17.93,18.06,46.04,2016-03-14 07:00:00
35.91,32.4,144.83,2016-03-14 08:00:00
38.68,40.18,76.73,2016-03-14 09:00:00
28.72,28.34,75.07,2016-03-14 10:00:00
20.34,19.91,45.16,2016-03-14 11:00:00
17.62,17.17,40.52,2016-03-14 12:00:00
18.98,15.18,59.99,2016-03-14 14:00:00
90.02,92.52,234.53,2016-03-15 05:00:00
108.76,115.08,247.65,2016-03-15 06:00:00
106.63,98.22,241.92,2016-03-15 07:00:00
136.79,141.28,238.01,2016-03-15 08:00:00
118.44,118.18,241.0,2016-03-15 09:00:00
28.29,29.52,59.75,2016-03-15 10:00:00
17.73,18.53,36.05,2016-03-15 11:00:00
23.43,22.89,55.03,2016-03-15 12:00:00
21.81,18.21,59.06,2016-03-15 14:00:00
16.83,18.9,223.3,2016-03-16 05:00:00
65.48,54.18,235.72,2016-03-16 07:00:00
72.83,71.23,181.58,2016-03-16 08:00:00
64.94,65.12,139.55,2016-03-16 09:00:00
48.2,49.49,102.82,2016-03-16 10:00:00
24.6,21.57,82.97,2016-03-16 11:00:00
19.62,17.22,57.05,2016-03-16 12:00:00
31.7,33.56,55.87,2016-03-16 13:00:00
38.37,33.89,105.69,2016-03-16 14:00:00
106.88,118.41,231.08,2016-03-17 05:00:00
25.14,23.77,219.19,2016-03-17 07:00:00
22.64,23.54,45.54,2016-03-17 08:00:00
119.42,126.23,239.45,2016-03-17 09:00:00
91.32,93.65,203.49,2016-03-17 10:00:00
84.86,62.59,220.02,2016-03-17 11:00:00
59.47,44.19,224.65,2016-03-17 12:00:00
28.29,26.06,97.47,2016-03-17 13:00:00
39.23,35.55,143.45,2016-03-17 14:00:00
19.78,18.95,74.83,2016-03-18 05:00:00
29.78,20.11,246.24,2016-03-18 06:00:00
55.26,49.24,239.12,2016-03-18 08:00:00
29.84,28.84,165.02,2016-03-18 09:00:00
76.72,59.96,246.69,2016-03-18 10:00:00
79.65,62.47,248.62,2016-03-18 11:00:00
107.33,115.4,200.65,2016-03-18 12:00:00
129.46,138.03,219.18,2016-03-18 13:00:00
109.84,113.13,224.48,2016-03-18 14:00:00
22.15,22.97,209.57,2016-03-19 05:00:00
64.43,29.07,248.96,2016-03-19 06:00:00
94.64,92.31,249.07,2016-03-19 07:00:00
146.27,156.56,248.96,2016-03-19 09:00:00
39.55,28.24,167.5,2016-03-19 11:00:00
24.31,21.85,72.87,2016-03-19 12:00:00
30.87,27.7,182.03,2016-03-19 13:00:00
66.54,81.42,202.42,2016-03-19 14:00:00
14.64,16.55,51.75,2016-03-20 05:00:00
38.37,37.66,82.24,2016-03-20 12:00:00
22.15,22.67,52.49,2016-03-20 13:00:00
26.3,23.76,69.4,2016-03-20 14:00:00
44.4,39.26,117.34,2016-03-21 12:00:00
58.14,60.17,149.67,2016-03-21 13:00:00
43.88,43.55,233.73,2016-03-21 14:00:00
86.25,33.68,249.07,2016-03-22 08:00:00
147.47,148.91,249.07,2016-03-22 09:00:00
113.79,108.23,248.84,2016-03-22 10:00:00
112.67,111.29,248.84,2016-03-22 11:00:00
48.39,50.3,114.77,2016-03-22 12:00:00
25.83,23.28,55.63,2016-03-22 13:00:00
79.84,76.81,237.39,2016-03-23 06:00:00
85.51,84.45,248.96,2016-03-23 07:00:00
138.41,135.74,249.07,2016-03-23 08:00:00
126.95,130.75,243.83,2016-03-23 09:00:00
151.76,142.82,249.07,2016-03-23 11:00:00
73.67,73.81,236.76,2016-03-23 12:00:00
21.23,17.61,175.44,2016-03-24 10:00:00
34.15,24.05,197.46,2016-03-24 11:00:00
16.49,17.69,31.47,2016-03-26 12:00:00
24.09,26.48,78.27,2016-03-26 13:00:00
32.25,27.4,126.31,2016-03-27 08:00:00
55.74,56.73,110.06,2016-03-27 09:00:00
