mean,median,max,time
137.51,145.68,249.07,2015-03-02 09:00:00
54.78,54.27,248.84,2015-03-02 12:00:00
64.34,37.77,248.96,2015-03-03 06:00:00
110.07,112.36,249.07,2015-03-03 09:00:00
46.55,33.27,174.97,2015-03-03 12:00:00
78.95,73.23,246.56,2015-03-06 06:00:00
61.17,52.48,222.34,2015-03-07 06:00:00
49.73,47.2,125.96,2015-03-07 09:00:00
21.83,21.85,59.16,2015-03-07 12:00:00
67.14,63.91,178.02,2015-03-08 09:00:00
69.37,71.89,163.9,2015-03-08 12:00:00
15.74,16.41,247.48,2015-03-09 12:00:00
39.99,27.0,244.38,2015-03-10 09:00:00
25.27,16.14,191.42,2015-03-11 09:00:00
112.23,112.75,248.96,2015-03-11 12:00:00
40.11,33.81,246.68,2015-03-12 06:00:00
89.53,73.98,249.07,2015-03-12 09:00:00
46.46,41.18,185.55,2015-03-12 12:00:00
115.89,111.2,243.83,2015-03-13 12:00:00
26.73,20.83,182.24,2015-03-14 09:00:00
35.65,25.84,238.24,2015-03-14 12:00:00
60.74,43.89,243.26,2015-03-15 06:00:00
54.97,54.0,217.04,2015-03-15 09:00:00
32.93,25.29,137.31,2015-03-15 12:00:00
36.29,24.46,240.29,2015-03-16 06:00:00
25.66,21.04,124.61,2015-03-16 09:00:00
30.02,24.0,201.13,2015-03-17 09:00:00
65.47,28.02,248.96,2015-03-18 06:00:00
81.72,70.5,249.07,2015-03-18 09:00:00
55.49,45.43,234.25,2015-03-18 12:00:00
80.52,67.63,249.07,2015-03-19 06:00:00
103.04,94.32,249.07,2015-03-19 09:00:00
100.23,97.77,249.07,2015-03-19 12:00:00
46.84,27.56,249.07,2015-03-20 06:00:00
76.56,76.37,248.39,2015-03-20 09:00:00
29.63,27.14,162.99,2015-03-20 12:00:00
79.65,62.34,243.83,2015-03-21 06:00:00
74.12,69.14,210.04,2015-03-21 09:00:00
34.58,31.77,141.27,2015-03-21 12:00:00
114.79,112.82,248.5,2015-03-22 06:00:00
31.95,18.26,231.59,2015-03-22 09:00:00
83.74,86.2,239.69,2015-03-22 12:00:00
50.97,41.57,241.13,2015-03-23 09:00:00
49.23,33.82,224.23,2015-03-23 12:00:00
31.41,15.83,249.07,2015-03-24 09:00:00
82.29,83.4,246.82,2015-03-24 12:00:00
72.79,57.04,245.99,2015-03-25 09:00:00
28.12,24.51,191.73,2015-03-27 06:00:00
43.24,40.92,217.42,2015-03-27 09:00:00
26.91,23.13,189.24,2015-03-27 12:00:00
76.98,78.88,248.62,2015-03-28 06:00:00
50.55,26.27,239.45,2015-03-28 09:00:00
67.04,46.6,248.27,2015-03-29 09:00:00
21.58,19.46,248.84,2015-03-30 06:00:00
43.01,24.39,248.5,2015-03-30 09:00:00
55.89,31.83,245.99,2015-03-31 09:00:00
74.93,69.08,247.18,2015-04-04 09:00:00
19.28,19.81,194.09,2015-04-05 06:00:00
20.3,18.53,194.64,2015-04-06 09:00:00
25.16,21.57,210.02,2015-04-09 06:00:00
30.09,21.6,226.55,2015-04-09 09:00:00
23.38,20.22,203.87,2015-04-10 09:00:00
44.04,16.6,242.19,2015-04-11 06:00:00
42.39,29.67,201.77,2015-04-11 09:00:00
32.28,25.19,248.62,2015-04-13 09:00:00
84.92,38.47,248.96,2015-04-15 09:00:00
83.98,78.13,248.96,2015-04-16 09:00:00
51.09,47.27,209.25,2015-04-17 09:00:00
34.24,17.37,247.13,2015-04-20 09:00:00
69.17,61.04,234.93,2015-04-21 09:00:00
56.43,49.43,247.65,2015-04-22 09:00:00
31.12,17.32,248.5,2015-04-23 09:00:00
88.23,89.99,249.07,2015-04-27 09:00:00
89.2,106.28,248.96,2015-04-28 09:00:00
91.4,86.38,240.47,2015-08-17 09:00:00
25.03,21.04,103.69,2015-08-19 09:00:00
43.0,40.92,220.95,2015-08-20 09:00:00
46.67,35.33,218.28,2015-08-22 09:00:00
63.43,54.24,233.81,2015-08-23 09:00:00
48.45,35.55,244.4,2015-08-25 06:00:00
27.47,22.15,171.34,2015-08-25 09:00:00
86.07,74.9,249.07,2015-08-28 09:00:00
91.77,89.65,249.07,2015-08-29 09:00:00
16.64,17.79,80.69,2015-09-01 09:00:00
21.45,20.85,77.23,2015-09-03 06:00:00
26.03,24.79,123.07,2015-09-03 09:00:00
79.14,72.27,248.96,2015-09-04 06:00:00
69.02,49.66,249.07,2015-09-04 09:00:00
42.87,36.2,238.26,2015-09-05 06:00:00
49.53,40.0,225.57,2015-09-05 09:00:00
36.06,30.71,227.69,2015-09-06 06:00:00
65.71,52.08,243.49,2015-09-06 09:00:00
73.69,61.84,248.84,2015-09-07 06:00:00
46.09,35.16,238.26,2015-09-07 09:00:00
80.54,71.77,240.17,2015-09-09 06:00:00
54.42,45.42,249.07,2015-09-09 09:00:00
29.08,20.55,222.17,2015-09-10 09:00:00
42.96,26.7,249.07,2015-09-11 06:00:00
96.36,84.74,249.07,2015-09-11 09:00:00
51.48,35.83,229.29,2015-09-12 06:00:00
67.18,55.63,229.29,2015-09-12 09:00:00
42.18,40.89,182.33,2015-09-13 09:00:00
34.69,25.56,195.94,2015-09-15 09:00:00
58.09,63.4,181.22,2015-09-15 12:00:00
52.5,41.36,237.36,2015-09-17 06:00:00
47.43,41.08,215.06,2015-09-17 09:00:00
37.25,32.44,215.75,2015-09-18 06:00:00
68.4,55.73,241.84,2015-09-18 09:00:00
45.27,30.42,202.07,2015-09-18 12:00:00
51.58,40.63,239.45,2015-09-19 06:00:00
57.78,46.35,224.62,2015-09-19 09:00:00
28.14,23.74,98.64,2015-09-19 12:00:00
75.57,61.87,249.07,2015-09-20 06:00:00
57.94,33.1,248.96,2015-09-20 09:00:00
53.95,32.71,248.16,2015-09-20 12:00:00
39.35,29.28,202.03,2015-09-22 06:00:00
43.79,37.53,152.91,2015-09-23 09:00:00
24.11,16.08,233.17,2015-09-24 09:00:00
15.52,15.57,63.83,2015-09-25 06:00:00
64.69,53.02,207.29,2015-09-25 09:00:00
17.78,15.05,248.96,2015-09-26 09:00:00
16.22,20.07,36.36,2015-09-27 12:00:00
13.95,16.0,32.17,2015-09-28 12:00:00
69.07,48.41,239.45,2015-10-04 06:00:00
34.52,30.41,120.88,2015-10-04 09:00:00
60.55,60.31,142.13,2015-10-04 12:00:00
37.78,32.69,150.94,2015-10-05 06:00:00
51.6,48.31,212.0,2015-10-05 09:00:00
46.25,45.2,185.72,2015-10-05 12:00:00
36.26,27.55,223.93,2015-10-06 09:00:00
86.55,65.28,230.73,2015-10-06 12:00:00
109.63,98.34,249.07,2015-10-07 06:00:00
80.72,60.92,249.07,2015-10-07 09:00:00
71.23,33.61,241.66,2015-10-07 12:00:00
49.05,29.07,239.45,2015-10-08 03:00:00
65.5,46.89,228.99,2015-10-08 06:00:00
53.7,40.15,224.5,2015-10-08 09:00:00
113.94,114.56,239.45,2015-10-08 12:00:00
55.21,54.71,187.77,2015-10-09 09:00:00
65.09,62.01,193.27,2015-10-09 12:00:00
57.72,51.66,217.71,2015-10-11 12:00:00
41.72,23.62,239.45,2015-10-12 06:00:00
75.2,62.48,242.8,2015-10-12 09:00:00
70.11,54.22,213.3,2015-10-12 12:00:00
73.88,55.51,248.96,2015-10-13 06:00:00
59.31,34.22,222.71,2015-10-13 09:00:00
34.4,33.71,220.58,2015-10-14 03:00:00
49.61,37.14,212.24,2015-10-14 06:00:00
66.24,62.52,219.47,2015-10-14 09:00:00
22.8,21.9,58.45,2015-10-14 12:00:00
29.89,26.57,196.38,2015-10-15 06:00:00
43.64,33.03,223.9,2015-10-15 09:00:00
29.29,22.57,209.36,2015-10-15 12:00:00
24.61,16.66,226.61,2015-10-16 06:00:00
21.24,17.17,94.26,2015-10-17 06:00:00
50.06,48.43,212.27,2015-10-17 09:00:00
51.18,39.35,164.33,2015-10-17 12:00:00
26.04,23.16,124.81,2015-10-18 06:00:00
54.88,40.5,244.17,2015-10-18 09:00:00
32.46,26.72,164.02,2015-10-18 12:00:00
37.06,30.89,249.07,2015-10-20 06:00:00
49.07,35.43,239.45,2015-10-20 09:00:00
56.12,36.02,233.52,2015-10-20 12:00:00
68.67,63.86,248.84,2015-10-21 09:00:00
62.61,48.05,236.3,2015-10-21 12:00:00
27.01,20.92,106.05,2015-10-23 12:00:00
36.66,21.95,248.84,2015-10-24 06:00:00
16.05,17.87,41.49,2015-10-25 03:00:00
37.71,32.56,244.3,2015-10-25 09:00:00
18.36,19.4,51.8,2015-10-26 03:00:00
14.73,15.57,39.07,2015-10-28 03:00:00
15.47,17.48,27.74,2015-10-30 06:00:00
17.3,19.05,27.85,2015-10-31 09:00:00
59.35,66.39,210.4,2015-10-31 12:00:00
49.26,49.58,133.78,2015-11-01 06:00:00
84.21,81.9,213.91,2015-11-01 09:00:00
101.32,103.22,242.0,2015-11-01 12:00:00
37.08,28.22,132.76,2015-11-02 12:00:00
84.29,79.0,227.19,2015-11-03 06:00:00
160.53,176.13,249.07,2015-11-03 09:00:00
70.43,49.76,239.84,2015-11-03 12:00:00
40.88,36.11,204.68,2015-11-04 03:00:00
92.61,82.79,247.02,2015-11-04 06:00:00
64.29,51.47,241.49,2015-11-04 09:00:00
52.78,47.9,202.21,2015-11-04 12:00:00
55.67,53.98,154.73,2015-11-05 09:00:00
46.83,46.36,131.95,2015-11-05 12:00:00
35.03,25.08,223.47,2015-11-05 15:00:00
16.17,15.8,99.39,2015-11-06 09:00:00
19.85,19.79,50.8,2015-11-06 12:00:00
79.43,67.99,241.74,2015-11-07 03:00:00
102.92,87.36,243.6,2015-11-07 06:00:00
59.63,44.34,243.09,2015-11-07 09:00:00
67.51,63.88,205.15,2015-11-07 12:00:00
54.76,55.21,203.28,2015-11-07 15:00:00
105.79,104.63,228.53,2015-11-08 12:00:00
52.88,55.0,213.24,2015-11-08 15:00:00
41.19,36.19,191.53,2015-11-09 06:00:00
48.88,44.02,188.98,2015-11-09 09:00:00
52.55,51.64,131.92,2015-11-09 12:00:00
47.08,50.73,144.59,2015-11-09 15:00:00
43.28,39.72,248.73,2015-11-10 03:00:00
68.62,65.37,234.12,2015-11-10 06:00:00
75.44,50.41,249.07,2015-11-10 09:00:00
115.6,108.17,249.07,2015-11-10 12:00:00
42.2,39.63,202.86,2015-11-10 15:00:00
63.82,49.44,239.45,2015-11-11 06:00:00
24.21,24.24,64.17,2015-11-11 09:00:00
30.48,30.67,63.5,2015-11-11 12:00:00
37.76,25.1,221.22,2015-11-12 09:00:00
63.9,50.85,242.37,2015-11-13 09:00:00
81.66,75.16,230.63,2015-11-13 12:00:00
56.94,58.0,220.13,2015-11-13 15:00:00
30.83,29.61,115.36,2015-11-14 06:00:00
45.22,41.39,188.74,2015-11-14 09:00:00
51.78,42.97,147.37,2015-11-14 12:00:00
56.78,38.03,226.35,2015-11-15 09:00:00
31.27,22.82,144.37,2015-11-15 12:00:00
25.01,22.47,79.61,2015-11-16 03:00:00
52.71,41.3,249.07,2015-11-16 06:00:00
95.65,85.67,242.8,2015-11-16 09:00:00
93.09,76.51,239.45,2015-11-16 12:00:00
99.63,99.73,227.7,2015-11-16 15:00:00
53.48,39.4,181.44,2015-11-17 09:00:00
17.91,15.39,92.83,2015-11-17 12:00:00
24.63,24.58,83.93,2015-11-17 15:00:00
96.13,89.52,239.79,2015-11-18 09:00:00
30.2,22.19,110.79,2015-11-18 12:00:00
46.49,46.52,158.69,2015-11-18 15:00:00
35.2,21.72,248.96,2015-11-19 06:00:00
91.39,72.37,249.07,2015-11-19 09:00:00
48.37,37.56,217.24,2015-11-19 12:00:00
31.04,23.46,125.92,2015-11-20 09:00:00
16.94,18.37,26.45,2015-11-21 03:00:00
16.9,18.44,242.1,2015-11-21 06:00:00
15.15,16.72,26.09,2015-11-22 03:00:00
15.19,17.28,27.04,2015-11-22 06:00:00
15.07,16.12,25.85,2015-11-24 03:00:00
16.63,16.61,35.81,2015-11-27 03:00:00
16.26,16.71,85.51,2015-11-28 09:00:00
134.1,145.11,248.62,2015-11-28 12:00:00
17.53,17.84,56.58,2015-11-29 06:00:00
49.45,28.34,248.16,2015-11-29 09:00:00
74.23,73.2,248.73,2015-11-29 12:00:00
30.5,27.36,102.7,2015-11-29 15:00:00
32.48,24.31,232.26,2015-11-30 03:00:00
72.24,54.38,249.07,2015-11-30 06:00:00
74.79,66.34,239.15,2015-12-01 09:00:00
104.83,100.32,239.45,2015-12-01 12:00:00
80.89,63.7,249.07,2015-12-01 15:00:00
52.87,45.53,204.47,2015-12-02 09:00:00
65.02,61.68,183.4,2015-12-02 12:00:00
25.59,27.67,222.14,2015-12-02 15:00:00
23.45,17.52,199.83,2015-12-04 09:00:00
59.57,48.47,243.71,2015-12-05 09:00:00
56.68,53.26,184.65,2015-12-05 12:00:00
75.44,58.31,249.07,2015-12-05 15:00:00
30.39,20.35,248.73,2015-12-06 03:00:00
43.34,40.1,230.69,2015-12-06 06:00:00
80.92,40.94,248.62,2015-12-06 09:00:00
104.75,97.08,239.45,2015-12-06 12:00:00
58.18,51.11,227.37,2015-12-06 15:00:00
41.24,30.8,227.27,2015-12-07 06:00:00
76.71,77.69,158.92,2015-12-07 09:00:00
56.98,52.52,191.09,2015-12-07 12:00:00
25.29,22.84,77.68,2015-12-07 15:00:00
46.17,34.6,223.43,2015-12-08 09:00:00
30.63,21.43,191.48,2015-12-09 12:00:00
30.76,24.97,208.92,2015-12-09 15:00:00
57.57,37.54,239.84,2015-12-10 06:00:00
59.3,46.09,212.59,2015-12-10 09:00:00
76.59,68.69,242.35,2015-12-10 12:00:00
65.63,54.38,241.66,2015-12-10 15:00:00
59.1,51.45,239.45,2015-12-11 06:00:00
78.66,62.35,239.44,2015-12-11 09:00:00
61.6,48.49,213.95,2015-12-11 12:00:00
64.09,43.86,233.95,2015-12-11 15:00:00
45.99,33.94,245.33,2015-12-12 06:00:00
43.43,28.09,239.8,2015-12-12 09:00:00
25.68,20.56,150.48,2015-12-12 12:00:00
35.25,30.97,166.9,2015-12-12 15:00:00
25.07,15.4,224.8,2015-12-13 06:00:00
45.86,38.26,186.03,2015-12-13 09:00:00
23.53,18.58,207.39,2015-12-14 09:00:00
143.56,147.96,249.07,2015-12-14 15:00:00
21.97,21.11,53.97,2015-12-15 03:00:00
38.76,32.48,200.18,2015-12-15 06:00:00
53.55,46.5,161.3,2015-12-15 09:00:00
37.26,35.97,128.49,2015-12-15 12:00:00
26.73,22.02,113.39,2015-12-15 15:00:00
40.44,35.74,172.57,2015-12-17 12:00:00
35.74,32.71,129.07,2015-12-17 15:00:00
23.05,19.81,156.63,2015-12-19 15:00:00
50.98,18.24,249.07,2015-12-20 03:00:00
157.8,173.68,249.07,2015-12-20 06:00:00
140.21,159.29,249.07,2015-12-20 09:00:00
154.95,174.39,249.07,2015-12-20 12:00:00
162.48,191.69,249.07,2015-12-20 15:00:00
133.71,141.23,249.07,2015-12-21 09:00:00
48.44,50.57,125.61,2015-12-21 12:00:00
37.93,32.38,118.57,2015-12-21 15:00:00
70.12,71.5,222.38,2015-12-23 12:00:00
36.59,30.66,147.05,2015-12-23 15:00:00
69.33,71.1,245.42,2015-12-24 12:00:00
24.36,18.77,125.76,2015-12-24 15:00:00
18.24,18.62,33.51,2015-12-25 03:00:00
44.89,25.64,248.43,2015-12-25 06:00:00
80.85,88.9,227.15,2015-12-25 12:00:00
27.65,20.84,172.29,2015-12-25 15:00:00
135.8,143.46,249.07,2015-12-26 12:00:00
55.26,41.52,239.47,2015-12-27 06:00:00
99.05,94.04,239.45,2015-12-27 09:00:00
96.7,92.0,248.16,2015-12-27 12:00:00
21.17,17.04,114.27,2015-12-27 15:00:00
62.2,36.29,222.8,2015-12-28 09:00:00
15.05,15.04,42.7,2015-12-28 15:00:00
46.3,38.01,237.69,2015-12-29 12:00:00
18.77,20.46,234.81,2015-12-29 15:00:00
18.19,19.47,89.48,2015-12-30 09:00:00
22.07,25.93,39.62,2015-12-30 15:00:00
66.12,43.18,249.07,2015-12-31 06:00:00
129.47,128.2,249.07,2015-12-31 09:00:00
145.87,152.26,249.07,2015-12-31 12:00:00
77.6,66.25,249.07,2015-12-31 15:00:00
70.14,43.68,239.45,2016-01-01 03:00:00
89.74,66.03,239.45,2016-01-01 06:00:00
80.41,54.54,239.45,2016-01-01 09:00:00
30.67,27.59,200.6,2016-01-01 12:00:00
61.92,51.06,216.66,2016-01-02 09:00:00
22.97,21.07,70.17,2016-01-02 12:00:00
21.04,20.85,70.79,2016-01-02 15:00:00
15.55,15.75,171.29,2016-01-05 09:00:00
49.27,22.6,239.45,2016-01-06 06:00:00
111.97,108.18,244.97,2016-01-06 09:00:00
37.08,30.66,199.64,2016-01-06 12:00:00
25.74,21.42,100.39,2016-01-06 15:00:00
68.99,40.25,249.07,2016-01-07 09:00:00
44.44,37.47,193.18,2016-01-07 12:00:00
23.72,21.24,130.41,2016-01-07 15:00:00
33.9,23.48,239.45,2016-01-08 09:00:00
44.71,37.5,200.2,2016-01-08 12:00:00
39.66,32.07,198.32,2016-01-09 09:00:00
30.31,19.92,134.78,2016-01-09 12:00:00
59.07,53.49,214.08,2016-01-10 09:00:00
39.92,30.57,219.85,2016-01-10 12:00:00
25.72,22.52,79.15,2016-01-11 15:00:00
31.03,22.4,221.81,2016-01-12 06:00:00
23.53,21.3,87.95,2016-01-12 09:00:00
29.56,21.34,173.35,2016-01-12 12:00:00
32.12,28.29,166.53,2016-01-13 12:00:00
28.11,24.81,80.52,2016-01-14 12:00:00
37.76,31.91,163.04,2016-01-14 15:00:00
34.28,26.26,228.69,2016-01-15 12:00:00
31.23,16.59,247.59,2016-01-16 09:00:00
30.64,17.8,167.48,2016-01-19 03:00:00
57.14,42.88,234.62,2016-01-19 09:00:00
17.29,16.3,60.03,2016-01-19 12:00:00
130.92,139.26,247.36,2016-01-20 09:00:00
94.83,76.48,249.07,2016-01-20 12:00:00
110.75,100.86,249.07,2016-01-20 15:00:00
28.18,24.15,244.4,2016-01-21 03:00:00
101.46,96.25,249.07,2016-01-21 09:00:00
45.95,42.38,220.94,2016-01-21 12:00:00
67.33,69.42,185.61,2016-01-21 15:00:00
20.62,18.77,223.63,2016-01-22 03:00:00
31.91,28.97,198.8,2016-01-22 06:00:00
99.96,88.64,249.07,2016-01-22 09:00:00
60.54,55.45,233.72,2016-01-22 12:00:00
32.4,30.02,129.13,2016-01-22 15:00:00
23.31,21.52,231.38,2016-01-23 03:00:00
102.8,119.91,243.49,2016-01-23 12:00:00
46.6,51.15,103.72,2016-01-23 15:00:00
19.63,19.69,93.14,2016-01-24 03:00:00
26.02,23.53,206.59,2016-01-24 06:00:00
90.14,98.43,247.82,2016-01-24 12:00:00
53.61,36.15,229.03,2016-01-24 15:00:00
21.16,19.81,202.38,2016-01-25 09:00:00
14.32,18.13,41.83,2016-01-25 15:00:00
18.72,15.13,227.2,2016-01-26 09:00:00
16.65,19.89,47.31,2016-01-26 15:00:00
24.9,20.14,248.96,2016-01-27 12:00:00
16.22,16.64,82.5,2016-01-27 15:00:00
84.34,79.46,244.51,2016-01-28 09:00:00
52.49,53.75,218.81,2016-01-28 12:00:00
18.02,15.84,248.37,2016-01-28 15:00:00
17.34,18.14,55.33,2016-01-29 12:00:00
18.84,19.29,218.64,2016-01-29 15:00:00
40.69,27.29,219.47,2016-01-31 06:00:00
54.26,44.03,247.13,2016-01-31 09:00:00
76.09,61.88,236.13,2016-01-31 12:00:00
76.05,61.72,232.73,2016-01-31 15:00:00
28.92,26.08,228.76,2016-02-01 03:00:00
68.85,61.06,236.44,2016-02-01 06:00:00
27.84,19.99,215.33,2016-02-01 09:00:00
20.42,16.34,67.67,2016-02-01 12:00:00
35.72,25.94,190.1,2016-02-02 15:00:00
49.13,49.68,208.87,2016-02-03 03:00:00
44.06,35.74,248.96,2016-02-03 06:00:00
29.14,24.18,229.91,2016-02-03 09:00:00
38.64,31.42,207.86,2016-02-04 12:00:00
66.68,62.14,220.23,2016-02-05 09:00:00
35.57,30.38,161.3,2016-02-05 12:00:00
34.48,31.2,173.68,2016-02-06 09:00:00
78.56,74.4,215.47,2016-02-07 12:00:00
59.34,50.86,213.08,2016-02-07 15:00:00
20.66,18.72,197.4,2016-02-08 03:00:00
66.5,56.19,249.07,2016-02-08 06:00:00
32.44,24.34,216.31,2016-02-08 09:00:00
83.75,57.16,249.07,2016-02-09 09:00:00
64.47,57.06,232.59,2016-02-09 12:00:00
20.13,16.67,122.02,2016-02-09 15:00:00
35.31,29.33,224.5,2016-02-10 09:00:00
39.12,39.43,189.32,2016-02-11 06:00:00
44.36,32.72,159.37,2016-02-11 09:00:00
68.14,63.9,231.72,2016-02-11 12:00:00
46.39,48.59,145.02,2016-02-11 15:00:00
84.02,60.16,249.07,2016-02-12 09:00:00
106.4,101.0,249.07,2016-02-12 12:00:00
20.92,20.17,163.38,2016-02-13 06:00:00
47.5,35.11,236.76,2016-02-13 09:00:00
23.89,19.85,84.34,2016-02-13 12:00:00
52.88,29.93,248.16,2016-02-14 06:00:00
60.57,52.33,237.96,2016-02-14 09:00:00
32.78,27.3,131.87,2016-02-14 12:00:00
48.66,24.62,237.77,2016-02-14 15:00:00
30.42,25.38,177.11,2016-02-15 06:00:00
49.69,39.03,248.32,2016-02-15 09:00:00
42.02,42.04,122.27,2016-02-15 12:00:00
17.23,15.42,129.19,2016-02-15 15:00:00
113.23,94.75,249.07,2016-02-16 09:00:00
136.34,137.73,249.07,2016-02-16 12:00:00
83.81,75.09,248.96,2016-02-17 06:00:00
64.81,53.21,249.07,2016-02-17 09:00:00
100.05,82.42,245.28,2016-02-17 12:00:00
28.14,16.34,249.07,2016-02-18 03:00:00
93.56,72.2,249.07,2016-02-18 06:00:00
76.27,57.23,249.07,2016-02-18 09:00:00
35.89,31.26,182.07,2016-02-18 12:00:00
68.0,39.92,248.16,2016-02-19 06:00:00
118.55,118.22,247.25,2016-02-19 09:00:00
52.42,51.1,183.14,2016-02-19 12:00:00
41.08,31.57,236.33,2016-02-20 06:00:00
13.01,16.27,83.94,2016-02-21 03:00:00
14.99,17.36,76.99,2016-02-23 03:00:00
17.32,16.91,43.71,2016-02-23 06:00:00
23.47,22.12,248.96,2016-02-23 09:00:00
29.37,23.78,249.07,2016-02-23 12:00:00
23.6,23.41,107.82,2016-02-24 06:00:00
25.71,24.08,105.78,2016-02-24 12:00:00
16.28,15.17,82.23,2016-02-25 06:00:00
14.67,15.45,74.72,2016-02-25 12:00:00
26.53,19.79,249.07,2016-02-26 12:00:00
34.69,28.0,134.39,2016-02-27 09:00:00
35.17,24.98,189.16,2016-02-28 12:00:00
40.37,30.36,204.93,2016-03-03 09:00:00
31.92,23.95,209.39,2016-03-05 09:00:00
39.87,23.25,239.6,2016-03-07 06:00:00
64.3,49.77,246.94,2016-03-07 09:00:00
52.58,47.23,243.66,2016-03-07 12:00:00
57.38,55.69,209.12,2016-03-08 09:00:00
71.35,67.11,239.45,2016-03-08 12:00:00
44.01,42.1,214.04,2016-03-09 09:00:00
61.24,57.99,214.45,2016-03-09 12:00:00
26.17,24.08,153.92,2016-03-10 06:00:00
31.97,30.92,91.91,2016-03-10 09:00:00
33.57,33.05,80.37,2016-03-10 12:00:00
65.16,64.35,246.75,2016-03-11 06:00:00
103.51,96.75,249.07,2016-03-11 09:00:00
56.52,59.63,248.5,2016-03-11 12:00:00
22.1,16.86,120.04,2016-03-12 09:00:00
21.53,15.74,144.83,2016-03-14 06:00:00
29.25,28.04,76.73,2016-03-14 09:00:00
117.55,115.15,247.65,2016-03-15 06:00:00
53.5,28.61,241.0,2016-03-15 09:00:00
18.81,15.82,59.06,2016-03-15 12:00:00
65.92,61.05,235.72,2016-03-16 06:00:00
45.87,44.21,139.55,2016-03-16 09:00:00
29.9,27.94,105.69,2016-03-16 12:00:00
25.22,23.84,245.88,2016-03-17 06:00:00
98.16,97.55,239.45,2016-03-17 09:00:00
42.3,34.59,224.65,2016-03-17 12:00:00
45.6,31.19,249.07,2016-03-18 06:00:00
62.75,44.18,248.62,2016-03-18 09:00:00
115.58,120.2,224.48,2016-03-18 12:00:00
89.65,86.09,249.07,2016-03-19 06:00:00
40.43,27.1,202.42,2016-03-19 12:00:00
27.42,25.51,82.24,2016-03-20 12:00:00
48.83,48.53,233.73,2016-03-21 12:00:00
39.97,23.1,249.07,2016-03-22 06:00:00
125.1,120.55,249.07,2016-03-22 09:00:00
27.36,24.2,121.69,2016-03-22 12:00:00
107.18,98.21,249.07,2016-03-23 06:00:00
136.74,132.93,249.07,2016-03-23 09:00:00
32.83,25.92,236.76,2016-03-23 12:00:00
21.77,17.77,197.46,2016-03-24 09:00:00
14.2,15.91,78.27,2016-03-26 12:00:00
30.79,22.5,110.06,2016-03-27 09:00:00
28.18,23.37,101.11,2016-03-27 12:00:00
39.88,39.18,98.62,2016-03-29 09:00:00
33.52,36.88,93.28,2016-03-29 12:00:00
40.35,30.12,206.53,2016-03-30 09:00:00
65.21,61.61,238.85,2016-03-30 12:00:00
23.09,19.93,92.86,2016-04-03 06:00:00
35.39,32.81,179.71,2016-04-03 09:00:00
27.18,23.58,200.64,2016-04-04 06:00:00
55.68,47.38,240.11,2016-04-06 09:00:00
51.22,40.08,234.67,2016-04-10 06:00:00
55.68,56.09,238.93,2016-04-12 09:00:00
72.99,58.47,244.67,2016-04-13 06:00:00
81.33,71.85,248.39,2016-04-13 09:00:00
36.74,23.57,238.85,2016-04-14 06:00:00
92.62,82.39,249.07,2016-04-14 09:00:00
77.04,68.92,249.07,2016-04-16 09:00:00
80.02,66.66,248.84,2016-04-17 09:00:00
24.92,21.75,243.69,2016-04-18 09:00:00
26.78,15.71,248.39,2016-04-23 09:00:00
36.17,25.85,248.02,2016-04-24 09:00:00
61.97,52.38,249.07,2016-04-25 09:00:00
22.92,17.14,79.51,2016-04-26 09:00:00
22.15,17.4,209.8,2016-04-27 09:00:00
47.35,35.17,224.48,2016-04-28 09:00:00
26.02,20.06,249.07,2016-04-29 09:00:00
60.18,38.01,242.98,2016-04-30 09:00:00
29.48,25.49,195.53,2016-10-08 06:00:00
60.53,42.17,231.48,2016-10-08 09:00:00
43.32,28.53,228.98,2016-10-08 12:00:00
56.35,49.3,226.18,2016-10-09 09:00:00
48.16,31.25,225.02,2016-10-09 12:00:00
60.0,46.34,249.07,2016-10-10 06:00:00
25.91,20.22,146.41,2016-10-10 09:00:00
54.21,45.41,187.98,2016-10-10 12:00:00
22.03,15.08,203.79,2016-10-11 09:00:00
82.78,63.96,249.07,2016-10-13 06:00:00
120.94,122.23,249.07,2016-10-13 09:00:00
130.51,127.73,249.07,2016-10-13 12:00:00
108.77,98.72,249.07,2016-10-14 06:00:00
40.98,33.79,219.22,2016-10-14 12:00:00
30.2,17.81,245.97,2016-10-15 06:00:00
117.32,106.85,249.07,2016-10-15 09:00:00
63.27,55.51,233.47,2016-10-15 12:00:00
16.23,18.77,36.03,2016-10-16 03:00:00
63.82,29.36,248.96,2016-10-16 06:00:00
101.49,101.81,237.48,2016-10-16 12:00:00
16.24,18.59,172.41,2016-10-17 03:00:00
83.07,78.37,243.09,2016-10-17 06:00:00
93.63,87.14,249.07,2016-10-17 09:00:00
82.23,79.56,249.07,2016-10-17 12:00:00
16.32,15.91,163.48,2016-10-18 03:00:00
39.81,26.88,210.78,2016-10-18 06:00:00
70.8,59.97,231.98,2016-10-18 09:00:00
30.72,22.67,199.24,2016-10-19 09:00:00
21.63,20.16,248.96,2016-10-19 12:00:00
38.12,32.69,102.73,2016-10-22 09:00:00
78.99,65.13,249.07,2016-10-23 06:00:00
42.12,32.92,200.17,2016-10-23 09:00:00
48.58,41.71,195.47,2016-10-23 12:00:00
38.21,30.06,238.85,2016-10-24 03:00:00
92.37,93.38,243.26,2016-10-24 06:00:00
60.72,52.06,222.23,2016-10-24 09:00:00
