segment,mean,median,max
2020-09-27-15,0.00,0.00,0.00
2020-09-27-18,0.00,0.00,0.00
2020-09-27-21,0.00,0.00,0.00
2020-09-28-0,0.00,0.00,0.00
2020-09-28-3,12.88,0.00,226.31
2020-09-28-6,48.26,45.00,176.63
2020-09-28-9,35.22,27.06,196.57
2020-09-28-12,60.27,59.31,180.87
2020-09-28-15,0.00,0.00,0.00
2020-09-28-18,0.00,0.00,0.00
2020-09-28-21,0.00,0.00,0.00
2020-09-29-0,0.00,0.00,0.00
2020-09-29-3,6.09,0.00,211.50
2020-09-29-6,16.71,16.74,46.12
2020-09-29-9,21.18,20.77,73.68
2020-09-29-12,70.53,40.33,239.45
2020-09-29-15,0.00,0.00,0.00
2020-09-29-18,0.00,0.00,0.00
2020-09-29-21,0.00,0.00,0.00
2020-09-30-0,0.00,0.00,0.00
2020-09-30-3,11.24,0.00,248.62
2020-09-30-6,49.97,42.16,220.80
2020-09-30-9,42.54,41.81,135.45
2020-09-30-12,18.14,14.36,65.01
2020-09-30-15,0.25,0.00,32.03
2020-09-30-18,0.00,0.00,0.00
2020-09-30-21,0.00,0.00,0.00
2020-10-01-0,0.00,0.00,0.00
2020-10-01-3,5.86,2.14,37.05
2020-10-01-6,11.91,11.59,36.19
2020-10-01-9,48.68,39.26,126.58
2020-10-01-12,58.17,50.72,156.58
2020-10-01-15,0.38,0.00,54.37
2020-10-01-18,0.00,0.00,0.00
2020-10-01-21,0.00,0.00,0.00
2020-10-02-0,0.00,0.00,0.00
2020-10-02-3,8.91,2.91,34.16
2020-10-02-6,15.77,16.98,29.94
2020-10-02-9,47.48,26.77,158.77
2020-10-02-12,17.27,14.99,84.40
2020-10-02-15,1.18,0.00,49.98
2020-10-02-18,0.00,0.00,0.00
2020-10-02-21,0.00,0.00,0.00
2020-10-03-0,0.00,0.00,0.00
2020-10-03-3,6.90,5.82,40.66
2020-10-03-6,14.82,15.49,30.05
2020-10-03-12,20.83,22.70,68.58
2020-10-03-15,0.81,0.00,38.11
2020-10-03-18,0.00,0.00,0.00
2020-10-03-21,0.00,0.00,0.00
2020-10-04-0,0.00,0.00,0.00
2020-10-04-3,6.52,4.69,222.71
2020-10-04-6,16.00,15.02,248.50
2020-10-04-9,17.41,18.04,42.84
2020-10-04-12,26.80,27.07,105.17
2020-10-04-15,1.45,0.00,98.15
2020-10-04-18,0.00,0.00,0.00
2020-10-04-21,0.00,0.00,0.00
2020-10-05-0,0.00,0.00,0.00
2020-10-05-3,7.34,5.98,231.99
2020-10-05-6,11.96,10.03,249.07
2020-10-05-9,15.79,13.55,75.37
2020-10-05-12,62.52,59.11,213.57
2020-10-05-15,1.54,0.00,79.10
2020-10-05-18,0.00,0.00,0.00
2020-10-05-21,0.00,0.00,0.00
2020-10-06-0,0.00,0.00,0.00
2020-10-06-3,9.82,8.82,88.77
2020-10-06-6,24.47,25.14,248.96
2020-10-06-9,20.90,20.16,247.31
2020-10-06-12,16.12,16.25,63.91
2020-10-06-15,0.61,0.00,31.24
2020-10-06-18,0.00,0.00,0.00
2020-10-06-21,0.00,0.00,0.00
2020-10-07-0,0.00,0.00,0.00
2020-10-07-3,5.98,3.21,37.94
2020-10-07-6,8.63,8.07,27.36
2020-10-07-9,13.84,14.07,27.36
2020-10-07-12,14.66,15.80,30.54
2020-10-07-15,0.95,0.00,31.37
2020-10-07-18,0.00,0.00,0.00
2020-10-07-21,0.00,0.00,0.00
2020-10-08-0,0.00,0.00,0.00
2020-10-08-3,6.63,4.69,129.34
2020-10-08-6,6.26,6.10,26.36
2020-10-08-9,10.02,7.60,248.96
2020-10-08-12,8.74,8.00,32.72
2020-10-08-15,2.06,0.00,33.55
2020-10-08-18,0.00,0.00,0.00
2020-10-08-21,0.00,0.00,0.00
2020-10-09-0,0.00,0.00,0.00
2020-10-09-3,5.11,3.39,224.96
2020-10-09-6,4.21,4.39,15.42
2020-10-09-9,7.22,5.39,249.07
2020-10-09-12,6.64,5.51,230.38
2020-10-09-15,3.13,0.00,107.62
2020-10-09-18,0.00,0.00,0.00
2020-10-09-21,0.00,0.00,0.00
2020-10-10-0,0.00,0.00,0.00
2020-10-10-3,4.84,3.09,221.23
2020-10-10-6,3.48,3.68,14.55
2020-10-10-9,18.95,10.68,237.67
2020-10-10-12,6.88,5.28,247.13
2020-10-10-15,3.00,0.00,196.88
2020-10-10-18,0.00,0.00,0.00
2020-10-10-21,0.00,0.00,0.00
2020-10-11-0,0.00,0.00,0.00
2020-10-11-3,4.99,2.98,32.72
2020-10-11-6,2.86,3.09,14.24
2020-10-11-9,3.41,3.39,21.38
2020-10-11-12,6.83,4.99,248.84
2020-10-11-15,2.45,0.00,32.51
2020-10-11-18,0.00,0.00,0.00
2020-10-11-21,0.00,0.00,0.00
2020-10-12-0,0.00,0.00,0.00
2020-10-12-3,4.41,2.79,56.39
2020-10-12-6,2.83,3.09,13.25
2020-10-12-9,3.89,4.09,23.53
2020-10-12-12,5.22,4.47,247.48
2020-10-12-15,4.21,0.00,243.37
2020-10-12-18,0.00,0.00,0.00
2020-10-12-21,0.00,0.00,0.00
2020-10-13-0,0.00,0.00,0.00
2020-10-13-3,5.00,2.91,203.80
2020-10-13-6,2.00,2.20,11.06
2020-10-13-9,1.87,2.08,5.89
2020-10-13-12,3.34,3.21,244.17
2020-10-13-15,4.83,0.00,71.13
2020-10-13-18,0.00,0.00,0.00
2020-10-13-21,0.00,0.00,0.00
2020-10-14-0,0.00,0.00,0.00
2020-10-14-3,5.46,2.91,122.01
2020-10-14-6,2.22,2.50,13.07
2020-10-14-9,0.00,0.00,0.00
2020-10-14-12,0.00,0.00,0.00
2020-10-14-15,0.00,0.00,0.00
2020-10-14-18,0.00,0.00,0.00
2020-10-14-21,0.00,0.00,0.00
2020-10-15-0,0.00,0.00,0.00
2020-10-15-3,5.16,2.20,39.77
2020-10-15-6,1.84,1.90,6.48
2020-10-15-9,1.86,1.78,5.86
2020-10-15-12,1.24,1.30,5.14
2020-10-15-15,3.84,0.00,37.02
2020-10-15-18,0.00,0.00,0.00
2020-10-15-21,0.00,0.00,0.00
2020-10-16-0,0.00,0.00,0.00
2020-10-16-3,6.05,4.28,45.03
2020-10-16-6,2.96,3.20,10.26
2020-10-16-9,3.04,3.38,24.79
2020-10-16-12,4.43,4.86,21.39
2020-10-16-15,5.58,0.00,139.21
2020-10-16-18,0.00,0.00,0.00
2020-10-16-21,0.00,0.00,0.00
2020-10-17-0,0.00,0.00,0.00
2020-10-17-3,7.75,4.57,215.67
2020-10-17-6,44.59,34.41,222.02
2020-10-17-9,47.50,41.03,223.19
2020-10-17-12,13.04,7.34,86.37
2020-10-17-15,4.44,0.00,68.88
2020-10-17-18,0.00,0.00,0.00
2020-10-17-21,0.00,0.00,0.00
2020-10-18-0,0.00,0.00,0.00
2020-10-18-3,6.61,3.98,59.90
2020-10-18-6,3.12,3.39,9.74
2020-10-18-9,3.02,3.38,9.97
2020-10-18-12,2.81,3.09,11.90
2020-10-18-15,4.81,0.00,78.36
2020-10-18-18,0.00,0.00,0.00
2020-10-18-21,0.00,0.00,0.00
2020-10-19-0,0.00,0.00,0.00
2020-10-19-3,5.40,3.73,34.41
2020-10-19-6,4.94,3.69,32.11
2020-10-19-9,38.70,29.48,126.35
2020-10-19-12,25.86,16.35,125.87
2020-10-19-15,4.69,0.00,38.26
2020-10-19-18,0.00,0.00,0.00
2020-10-19-21,0.00,0.00,0.00
2020-10-20-0,0.00,0.00,0.00
2020-10-20-3,5.18,3.90,29.05
2020-10-20-6,4.51,4.97,15.74
2020-10-20-9,4.66,4.97,11.02
2020-10-20-12,2.70,2.90,19.84
2020-10-20-15,5.59,0.00,129.02
2020-10-20-18,0.00,0.00,0.00
2020-10-20-21,0.00,0.00,0.00
2020-10-21-0,0.00,0.00,0.00
2020-10-21-3,4.58,2.78,31.61
2020-10-21-6,24.24,20.92,105.88
2020-10-21-9,45.41,36.03,215.78
2020-10-21-12,19.68,14.27,67.72
2020-10-21-15,5.21,0.00,46.46
2020-10-21-18,0.00,0.00,0.00
2020-10-21-21,0.00,0.00,0.00
2020-10-22-0,0.00,0.00,0.00
2020-10-22-3,4.98,2.97,38.41
2020-10-22-6,1.88,1.90,4.86
2020-10-22-9,2.73,2.79,8.06
2020-10-22-12,5.32,4.58,16.17
2020-10-22-15,7.90,0.00,69.46
2020-10-22-18,0.00,0.00,0.00
2020-10-22-21,0.00,0.00,0.00
2020-10-23-0,0.00,0.00,0.00
2020-10-23-3,6.52,4.28,32.97
2020-10-23-6,5.18,4.09,26.22
2020-10-23-9,4.46,4.57,22.92
2020-10-23-12,4.06,4.28,20.80
2020-10-23-15,4.46,0.00,55.74
2020-10-23-18,0.00,0.00,0.00
2020-10-23-21,0.00,0.00,0.00
2020-10-24-0,0.00,0.00,0.00
2020-10-24-3,20.26,19.50,59.23
2020-10-24-6,37.78,23.34,237.78
2020-10-24-9,27.18,28.09,80.76
2020-10-24-12,28.71,27.94,73.56
2020-10-24-15,14.69,0.00,69.85
2020-10-24-18,0.00,0.00,0.00
2020-10-24-21,0.00,0.00,0.00
2020-10-25-0,0.09,0.00,12.01
2020-10-25-3,7.41,5.58,35.98
2020-10-25-6,16.36,9.92,112.14
2020-10-25-9,48.25,42.14,153.87
2020-10-25-12,43.30,33.73,191.26
2020-10-25-15,14.55,0.00,71.85
2020-10-25-18,0.00,0.00,0.00
2020-10-25-21,0.00,0.00,0.00
2020-10-26-0,0.50,0.00,35.90
2020-10-26-3,12.80,11.44,50.09
2020-10-26-6,12.76,12.22,47.30
2020-10-26-9,9.12,9.23,23.72
2020-10-26-12,13.82,12.91,46.18
2020-10-26-15,5.25,0.00,48.69
2020-10-26-18,0.00,0.00,0.00
2020-10-26-21,0.00,0.00,0.00
2020-10-27-0,0.82,0.00,34.29
2020-10-27-3,7.88,6.70,35.23
2020-10-27-6,13.68,12.44,43.99
2020-10-27-9,21.66,22.35,56.00
2020-10-27-12,2.12,2.20,7.38
2020-10-27-15,4.77,0.00,44.83
2020-10-27-18,0.00,0.00,0.00
2020-10-27-21,0.00,0.00,0.00
2020-10-28-0,0.87,0.00,33.67
2020-10-28-3,14.60,13.46,37.21
2020-10-28-6,13.70,13.47,36.63
2020-10-28-9,30.60,26.46,90.61
2020-10-28-12,50.25,48.78,153.57
2020-10-28-15,30.01,0.00,168.77
2020-10-28-18,0.00,0.00,0.00
2020-10-28-21,0.00,0.00,0.00
2020-10-29-0,0.98,0.00,33.19
2020-10-29-3,14.54,14.90,33.19
2020-10-29-6,22.66,20.60,163.96
2020-10-29-9,70.19,64.38,239.45
2020-10-29-12,19.61,16.01,59.68
2020-10-29-15,25.60,0.00,108.58
2020-10-29-18,0.00,0.00,0.00
2020-10-29-21,0.00,0.00,0.00
2020-10-30-0,1.51,0.00,33.57
2020-10-30-3,17.18,17.29,240.98
2020-10-30-12,16.38,17.27,31.32
2020-10-30-15,6.40,0.00,37.91
2020-10-30-18,0.00,0.00,0.00
2020-10-30-21,0.00,0.00,0.00
2020-10-31-0,1.45,0.00,32.62
2020-10-31-3,16.77,17.85,32.40
2020-10-31-12,105.11,115.13,204.13
2020-10-31-15,27.92,0.00,149.86
2020-10-31-18,0.00,0.00,0.00
2020-10-31-21,0.00,0.00,0.00
2020-11-01-0,2.69,0.00,34.53
2020-11-01-3,14.84,14.18,225.25
2020-11-01-15,13.95,0.00,118.08
2020-11-01-18,0.00,0.00,0.00
2020-11-01-21,0.00,0.00,0.00
2020-11-02-0,1.30,0.00,33.78
2020-11-02-3,14.48,13.10,44.01
2020-11-02-6,13.28,12.08,29.53
2020-11-02-9,14.99,14.56,29.34
2020-11-02-12,17.12,16.46,31.71
2020-11-02-15,7.40,0.00,44.73
2020-11-02-18,0.00,0.00,0.00
2020-11-02-21,0.00,0.00,0.00
2020-11-03-0,2.56,0.00,80.56
2020-11-03-3,11.24,9.88,57.58
2020-11-03-6,15.36,13.31,245.88
2020-11-03-9,19.66,19.92,44.66
2020-11-03-12,16.16,15.81,37.05
2020-11-03-15,10.78,11.24,117.69
2020-11-03-18,0.00,0.00,0.00
2020-11-03-21,0.00,0.00,0.00
2020-11-04-0,4.14,0.00,124.41
2020-11-04-3,8.85,8.19,51.21
2020-11-04-6,14.61,12.19,249.07
2020-11-04-9,15.12,14.61,243.83
2020-11-04-12,11.85,11.95,26.85
2020-11-04-15,10.34,9.90,132.27
2020-11-04-18,0.00,0.00,0.00
2020-11-04-21,0.00,0.00,0.00
2020-11-05-0,3.76,0.00,101.14
2020-11-05-3,6.06,5.70,31.32
2020-11-05-6,12.54,11.84,28.54
2020-11-05-9,17.50,17.72,236.88
2020-11-05-15,2.71,0.00,30.34
2020-11-05-18,0.00,0.00,0.00
2020-11-05-21,0.00,0.00,0.00
2020-11-07-0,2.93,0.00,28.45
2020-11-07-3,0.27,0.00,6.51
2020-11-07-6,4.29,0.00,30.49
2020-11-07-9,16.03,16.73,32.38
2020-11-07-12,13.66,14.07,27.84
2020-11-07-15,10.49,10.91,34.14
2020-11-07-18,0.00,0.00,0.00
2020-11-07-21,0.00,0.00,0.00
2020-11-08-0,5.26,0.00,56.49
2020-11-08-3,5.03,5.46,10.60
2020-11-08-6,9.03,8.53,24.50
2020-11-08-9,6.90,7.29,13.64
2020-11-08-12,12.93,13.15,27.66
2020-11-08-15,9.20,8.00,48.65
2020-11-08-18,0.00,0.00,0.00
2020-11-08-21,0.00,0.00,0.00
2020-11-09-0,3.35,0.00,30.77
2020-11-09-3,2.01,2.20,6.15
2020-11-09-6,1.42,1.60,10.17
2020-11-09-9,2.30,2.31,6.59
2020-11-09-12,6.57,5.99,17.27
2020-11-09-15,10.04,7.48,59.48
2020-11-09-18,0.00,0.00,0.00
2020-11-09-21,0.00,0.00,0.00
2020-11-10-0,4.23,0.00,34.37
2020-11-10-3,3.98,4.27,9.07
2020-11-10-6,4.51,4.98,16.83
2020-11-10-9,3.06,3.08,8.37
2020-11-10-12,2.61,2.61,6.57
2020-11-10-15,6.82,2.85,46.61
2020-11-10-18,0.00,0.00,0.00
2020-11-10-21,0.00,0.00,0.00
2020-11-11-0,4.37,0.00,35.11
2020-11-11-3,4.32,4.57,12.33
2020-11-11-6,5.40,5.76,19.91
2020-11-11-9,6.07,6.16,16.70
2020-11-11-12,4.73,4.58,243.60
2020-11-11-15,8.98,4.38,138.34
2020-11-11-18,0.00,0.00,0.00
2020-11-11-21,0.00,0.00,0.00
2020-11-12-0,5.12,0.00,35.57
2020-11-12-3,5.31,5.86,10.23
2020-11-12-6,15.50,11.44,44.11
2020-11-12-9,29.05,17.44,148.52
2020-11-12-12,4.92,4.97,9.94
2020-11-12-15,8.56,4.86,110.30
2020-11-12-18,0.00,0.00,0.00
2020-11-12-21,0.00,0.00,0.00
2020-11-13-0,6.03,0.00,49.81
2020-11-13-3,3.92,4.27,8.59
2020-11-13-6,5.08,5.27,16.04
2020-11-13-9,12.68,10.90,37.13
2020-11-13-12,2.98,3.08,7.21
2020-11-13-15,6.41,2.90,43.83
2020-11-13-18,0.00,0.00,0.00
2020-11-13-21,0.00,0.00,0.00
2020-11-14-0,5.01,0.00,51.33
2020-11-14-3,3.45,3.68,7.53
2020-11-14-6,2.99,3.20,6.50
2020-11-14-9,2.77,3.07,7.37
2020-11-14-12,4.33,3.97,10.42
2020-11-14-15,8.37,5.45,48.31
2020-11-14-18,0.00,0.00,0.00
2020-11-14-21,0.00,0.00,0.00
2020-11-15-0,4.56,0.00,56.46
2020-11-15-3,4.00,4.38,8.23
2020-11-15-6,4.01,4.27,18.24
2020-11-15-9,3.54,3.79,8.37
2020-11-15-12,3.67,3.98,6.75
2020-11-15-15,9.32,5.58,62.93
2020-11-15-18,0.00,0.00,0.00
2020-11-15-21,0.00,0.00,0.00
2020-11-16-0,5.25,0.00,46.15
2020-11-16-3,3.14,3.38,6.97
2020-11-16-6,3.68,3.97,7.05
2020-11-16-9,4.39,4.27,11.32
2020-11-16-12,6.82,5.26,18.72
2020-11-16-15,7.82,3.97,102.22
2020-11-16-18,0.00,0.00,0.00
2020-11-16-21,0.00,0.00,0.00
2020-11-17-0,5.22,0.00,99.68
2020-11-17-3,3.60,3.86,9.76
2020-11-17-6,3.81,4.28,20.03
2020-11-17-9,17.32,13.31,79.36
2020-11-17-12,9.47,8.76,28.32
2020-11-17-15,7.52,4.57,121.63
2020-11-17-18,0.00,0.00,0.00
2020-11-17-21,0.00,0.00,0.00
2020-11-18-0,4.68,0.00,68.30
2020-11-18-3,3.03,3.09,16.81
2020-11-18-6,4.46,4.30,22.75
2020-11-18-9,4.52,4.58,11.64
2020-11-18-12,5.20,4.57,21.68
2020-11-18-15,7.64,3.68,131.40
2020-11-18-18,0.00,0.00,0.00
2020-11-18-21,0.00,0.00,0.00
2020-11-19-0,4.72,0.00,63.53
2020-11-19-3,3.64,3.98,9.47
2020-11-19-6,4.12,4.27,22.58
2020-11-19-9,28.23,25.83,94.83
2020-11-19-12,4.04,3.38,18.63
2020-11-19-15,7.26,3.68,117.90
2020-11-19-18,0.00,0.00,0.00
2020-11-19-21,0.00,0.00,0.00
2020-11-20-0,6.22,0.00,98.30
2020-11-20-3,12.01,8.82,46.30
2020-11-20-6,51.97,31.13,233.77
2020-11-20-9,66.92,60.24,239.45
2020-11-20-12,4.85,4.57,15.95
2020-11-20-15,6.51,3.98,68.37
2020-11-20-18,0.00,0.00,0.00
2020-11-20-21,0.00,0.00,0.00
2020-11-21-0,6.93,0.00,129.35
2020-11-21-3,3.61,3.68,20.70
2020-11-21-6,4.16,4.28,23.03
2020-11-21-9,3.75,3.38,41.69
2020-11-21-12,71.98,71.01,247.82
2020-11-21-15,40.18,37.28,214.50
2020-11-21-18,0.00,0.00,0.00
2020-11-21-21,0.00,0.00,0.00
2020-11-22-0,8.42,0.00,131.70
2020-11-22-3,26.34,23.73,83.31
2020-11-22-6,83.19,63.99,245.00
2020-11-22-9,49.99,40.59,220.32
2020-11-22-12,33.01,32.19,91.12
2020-11-22-15,21.67,22.86,69.06
2020-11-22-18,0.00,0.00,0.00
2020-11-22-21,0.00,0.00,0.00
2020-11-23-0,6.76,0.00,105.80
2020-11-23-3,6.87,5.88,46.83
2020-11-23-6,18.24,16.35,106.42
2020-11-23-9,19.04,12.22,103.68
2020-11-23-12,6.29,5.75,34.07
2020-11-23-15,11.97,6.68,155.19
2020-11-23-18,0.00,0.00,0.00
2020-11-23-21,0.00,0.00,0.00
2020-11-24-0,6.71,0.00,39.01
2020-11-24-3,7.31,7.30,24.26
2020-11-24-6,5.90,5.92,24.04
2020-11-24-9,6.01,5.98,19.42
2020-11-24-12,2.90,3.21,9.95
2020-11-24-15,7.27,3.81,40.08
2020-11-24-18,0.00,0.00,0.00
2020-11-24-21,0.00,0.00,0.00
2020-11-25-0,7.26,0.00,71.87
2020-11-25-3,13.52,13.19,28.32
2020-11-25-6,16.60,16.95,30.70
2020-11-25-9,47.71,40.22,146.59
2020-11-25-12,42.49,38.90,138.10
2020-11-25-15,16.41,15.07,48.80
2020-11-25-18,0.00,0.00,0.00
2020-11-25-21,0.00,0.00,0.00
2020-11-26-0,5.08,0.00,32.34
2020-11-26-3,9.30,9.51,19.79
2020-11-26-6,13.93,13.71,32.52
2020-11-26-9,20.48,21.58,72.83
2020-11-26-12,21.14,21.25,46.28
2020-11-26-15,9.95,7.02,44.88
2020-11-26-18,0.00,0.00,0.00
2020-11-26-21,0.00,0.00,0.00
2020-11-27-0,6.84,0.00,219.76
2020-11-27-3,16.69,17.20,249.07
2020-11-27-6,21.89,19.61,123.39
2020-11-27-9,86.65,86.96,224.82
2020-11-27-12,56.50,54.81,157.03
2020-11-27-15,12.30,8.36,124.86
2020-11-27-18,0.00,0.00,0.00
2020-11-27-21,0.00,0.00,0.00
2020-11-28-0,7.82,0.00,59.68
2020-11-28-6,18.41,17.28,32.16
2020-11-28-9,35.73,26.38,93.81
2020-11-28-12,36.76,36.17,124.73
2020-11-28-15,14.63,11.38,248.84
2020-11-28-18,0.00,0.00,0.00
2020-11-28-21,0.00,0.00,0.00
2020-11-29-0,6.65,0.00,40.18
2020-11-29-15,18.72,14.77,247.93
2020-11-29-18,0.00,0.00,0.00
2020-11-29-21,0.00,0.00,0.00
2020-11-30-0,15.26,0.00,224.48
2020-11-30-15,36.99,23.42,239.71
2020-11-30-18,0.11,0.00,224.48
2020-11-30-21,0.00,0.00,0.00
2020-12-01-0,8.13,0.00,39.75
2020-12-01-3,16.45,18.64,28.05
2020-12-01-12,19.65,20.61,31.99
2020-12-01-15,16.81,21.09,45.45
2020-12-01-18,0.00,0.00,0.00
2020-12-01-21,0.00,0.00,0.00
2020-12-02-0,8.57,1.12,35.76
2020-12-02-3,15.12,15.84,27.23
2020-12-02-6,15.14,16.74,27.82
2020-12-02-15,17.58,17.48,75.80
2020-12-02-18,0.00,0.00,0.00
2020-12-02-21,0.00,0.00,0.00
2020-12-03-0,5.39,0.60,34.32
2020-12-03-3,7.29,6.78,21.62
2020-12-03-6,14.28,14.31,33.74
2020-12-03-18,0.00,0.00,0.00
2020-12-03-21,0.00,0.00,0.00
2020-12-04-0,5.40,0.71,33.90
2020-12-04-3,6.03,5.59,22.88
2020-12-04-6,15.84,16.62,247.82
2020-12-04-15,18.12,19.03,51.85
2020-12-04-18,0.00,0.00,0.00
2020-12-04-21,0.00,0.00,0.00
2020-12-05-0,6.13,1.01,47.65
2020-12-05-3,3.75,3.81,12.00
2020-12-05-6,10.32,9.81,26.93
2020-12-05-9,15.97,16.62,28.29
2020-12-05-12,17.96,19.05,30.17
2020-12-05-15,17.57,15.43,75.75
2020-12-05-18,0.00,0.00,0.00
2020-12-05-21,0.00,0.00,0.00
2020-12-06-0,6.66,1.42,44.08
2020-12-06-3,3.33,3.51,18.72
2020-12-06-6,10.95,7.95,51.69
2020-12-06-9,13.91,12.07,248.84
2020-12-06-12,21.62,20.12,66.86
2020-12-06-15,18.70,16.56,59.27
2020-12-06-18,0.75,0.00,48.79
2020-12-06-21,0.00,0.00,0.00
2020-12-07-0,7.16,1.49,46.54
2020-12-07-3,3.68,3.86,8.07
2020-12-07-6,4.87,4.99,22.64
2020-12-07-9,10.04,9.08,246.68
2020-12-07-12,12.08,11.28,27.59
2020-12-07-15,16.85,12.89,206.28
2020-12-07-18,1.13,0.00,155.36
2020-12-07-21,0.00,0.00,0.00
2020-12-08-0,9.03,4.04,105.28
2020-12-08-3,3.75,4.08,19.43
2020-12-08-6,5.22,4.86,22.11
2020-12-08-9,26.67,25.79,96.82
2020-12-08-12,11.67,9.94,245.65
2020-12-08-15,13.52,9.76,124.04
2020-12-08-18,2.18,0.00,89.31
2020-12-08-21,0.00,0.00,0.00
2020-12-09-0,8.03,2.72,54.18
2020-12-09-3,5.25,5.39,16.62
2020-12-09-6,5.41,5.57,12.49
2020-12-09-9,8.10,8.43,17.07
2020-12-09-12,8.61,9.43,24.15
2020-12-09-15,12.77,9.25,65.86
2020-12-09-18,1.99,0.00,64.75
2020-12-09-21,0.00,0.00,0.00
2020-12-10-0,8.88,5.58,40.05
2020-12-10-3,7.47,8.12,15.67
2020-12-10-6,6.83,7.21,30.53
2020-12-10-9,6.27,6.64,15.86
2020-12-10-12,5.20,5.44,15.61
2020-12-10-15,8.37,5.44,82.92
2020-12-10-18,4.02,0.00,77.75
2020-12-10-21,0.00,0.00,0.00
2020-12-11-0,8.23,4.38,53.55
2020-12-11-3,4.73,5.15,12.17
2020-12-11-6,7.13,7.26,18.64
2020-12-11-9,6.33,6.63,11.92
2020-12-11-12,5.17,5.55,23.71
2020-12-11-15,10.09,5.79,130.21
2020-12-11-18,1.37,0.00,130.50
2020-12-11-21,0.00,0.00,0.00
2020-12-12-0,10.77,4.79,130.82
2020-12-12-3,5.34,5.45,26.70
2020-12-12-6,6.52,6.89,24.81
2020-12-12-9,5.90,6.26,11.47
2020-12-12-12,5.35,5.57,24.42
2020-12-12-15,11.91,7.35,212.74
2020-12-12-18,2.42,0.00,154.01
2020-12-12-21,0.00,0.00,0.00
2020-12-13-0,9.87,4.80,130.82
2020-12-13-3,4.13,4.38,18.23
2020-12-13-6,4.76,5.16,16.29
2020-12-13-9,4.27,4.69,10.62
2020-12-13-12,5.30,4.51,28.59
2020-12-13-15,14.60,10.82,159.08
2020-12-13-18,3.82,0.00,152.25
2020-12-13-21,0.00,0.00,0.00
2020-12-14-0,8.88,2.72,69.47
2020-12-14-3,2.69,2.79,5.99
2020-12-14-6,3.30,3.50,7.54
2020-12-14-9,5.07,5.04,13.79
2020-12-14-12,4.80,4.97,10.83
2020-12-14-15,7.63,5.64,61.93
2020-12-14-18,4.12,0.00,60.82
2020-12-14-21,0.00,0.00,0.00
2020-12-15-0,8.99,5.02,49.85
2020-12-15-3,6.49,7.15,12.08
2020-12-15-6,5.82,6.16,12.01
2020-12-15-9,6.28,6.91,11.92
2020-12-15-12,5.18,5.73,9.17
2020-12-15-15,9.99,7.33,104.23
2020-12-15-18,6.51,0.00,101.25
2020-12-15-21,0.00,0.00,0.00
2020-12-16-0,10.59,5.97,62.85
2020-12-16-3,5.99,6.74,10.52
2020-12-16-6,6.03,6.64,14.26
2020-12-16-9,10.31,11.17,20.54
2020-12-16-12,7.91,8.81,12.79
2020-12-16-15,10.73,7.81,90.35
2020-12-16-18,4.33,0.00,88.36
2020-12-16-21,0.00,0.00,0.00
2020-12-17-0,9.18,6.33,122.22
2020-12-17-3,6.26,6.95,15.47
2020-12-17-6,5.96,6.47,19.32
2020-12-17-9,6.13,6.45,11.53
2020-12-17-12,4.57,4.85,17.27
2020-12-17-15,9.17,5.74,145.37
2020-12-17-18,3.16,0.00,150.08
2020-12-17-21,0.00,0.00,0.00
2020-12-18-0,10.31,5.27,129.65
2020-12-18-3,5.22,5.64,19.72
2020-12-18-6,4.92,5.28,23.50
2020-12-18-9,5.91,5.75,14.19
2020-12-18-12,4.74,5.15,21.22
2020-12-18-15,12.54,10.91,128.90
2020-12-18-18,2.49,0.00,124.62
2020-12-18-21,0.00,0.00,0.00
2020-12-19-0,10.28,5.57,129.94
2020-12-19-3,5.16,5.64,17.08
2020-12-19-6,6.83,6.17,21.45
2020-12-19-9,14.21,12.01,33.41
2020-12-19-12,29.29,22.22,102.51
2020-12-19-15,9.80,6.80,157.54
2020-12-19-18,5.09,0.00,159.30
2020-12-19-21,0.00,0.00,0.00
2020-12-20-0,8.93,3.91,45.60
2020-12-20-3,5.84,6.63,20.21
2020-12-20-6,9.13,9.31,23.48
2020-12-20-9,4.90,5.15,21.40
2020-12-20-12,8.33,7.56,17.92
2020-12-20-15,5.36,4.08,54.16
2020-12-20-18,4.37,0.00,63.41
2020-12-20-21,0.00,0.00,0.00
2020-12-21-0,9.22,3.98,46.14
2020-12-21-3,6.95,7.05,17.65
2020-12-21-6,26.43,21.62,192.01
2020-12-21-9,25.47,12.80,195.34
2020-12-21-12,6.04,6.75,17.93
2020-12-21-15,7.67,5.46,69.26
2020-12-21-18,4.54,0.00,65.55
2020-12-21-21,0.00,0.00,0.00
2020-12-22-0,13.62,11.11,63.70
2020-12-22-3,15.04,14.01,44.09
2020-12-22-6,30.66,20.57,197.62
2020-12-22-9,46.18,38.86,216.57
2020-12-22-12,31.63,30.02,94.70
2020-12-22-15,12.13,11.73,45.90
2020-12-22-18,7.22,0.00,74.92
2020-12-22-21,0.00,0.00,0.00
2020-12-23-0,11.28,7.41,52.64
2020-12-23-3,11.91,12.46,26.97
2020-12-23-6,13.08,13.85,25.93
2020-12-23-9,35.42,32.44,104.95
2020-12-23-12,26.94,20.48,109.07
2020-12-23-15,10.77,9.12,71.51
2020-12-23-18,4.13,0.00,68.70
2020-12-23-21,0.00,0.00,0.00
2020-12-24-0,9.91,6.00,49.65
2020-12-24-3,14.33,14.37,33.18
